task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
5,0.8333333333333334,"['Get shovel', 'Dig hole in the ground', 'Get suitable tree for planting', 'Place tree in hole securely', 'Put dirt back in hole around tree roots']","['Dig hole in the ground', 'Water tree']",Water tree,1
0,0.0,[],"['Decide where the tree will be planted.', 'Water the hole well.']",Decide where the tree will be planted.,0
1,0.16666666666666666,['Decide where the tree will be planted.'],"['Using a shovel, dig a hole deep enough to place the tree roots.', 'Place the tree roots in the hole.']","Using a shovel, dig a hole deep enough to place the tree roots.",0
2,0.3333333333333333,"['Decide where the tree will be planted.', 'Using a shovel, dig a hole deep enough to place the tree roots.']","['Water the hole well.', 'Water the newly planted tree well.']",Water the hole well.,0
3,0.5,"['Decide where the tree will be planted.', 'Using a shovel, dig a hole deep enough to place the tree roots.', 'Water the hole well.']","['Water the newly planted tree well.', 'Place the tree roots in the hole.']",Place the tree roots in the hole.,1
4,0.6666666666666666,"['Decide where the tree will be planted.', 'Using a shovel, dig a hole deep enough to place the tree roots.', 'Water the hole well.', 'Place the tree roots in the hole.']","['Pack loose soil firmly around the base of the tree and top of the hole.', 'Using a shovel, dig a hole deep enough to place the tree roots.']",Pack loose soil firmly around the base of the tree and top of the hole.,0
5,0.8333333333333334,"['Decide where the tree will be planted.', 'Using a shovel, dig a hole deep enough to place the tree roots.', 'Water the hole well.', 'Place the tree roots in the hole.', 'Pack loose soil firmly around the base of the tree and top of the hole.']","['Water the newly planted tree well.', 'Decide where the tree will be planted.']",Water the newly planted tree well.,0
0,0.0,[],"['Fill rest of hole back up with dirt.', 'Dig a hole in the ground.']",Dig a hole in the ground.,1
1,0.2,['Dig a hole in the ground.'],"['Pat dirt in.', 'Put the roots of the tree in the ground.']",Put the roots of the tree in the ground.,1
2,0.4,"['Dig a hole in the ground.', 'Put the roots of the tree in the ground.']","['Water the dirt and tree.', 'Fill rest of hole back up with dirt.']",Fill rest of hole back up with dirt.,1
3,0.6,"['Dig a hole in the ground.', 'Put the roots of the tree in the ground.', 'Fill rest of hole back up with dirt.']","['Pat dirt in.', 'Dig a hole in the ground.']",Pat dirt in.,0
4,0.8,"['Dig a hole in the ground.', 'Put the roots of the tree in the ground.', 'Fill rest of hole back up with dirt.', 'Pat dirt in.']","['Put the roots of the tree in the ground.', 'Water the dirt and tree.']",Water the dirt and tree.,1
0,0.0,[],"['Go to garden center and buy small tree.', 'Find area to plant tree.']",Go to garden center and buy small tree.,0
1,0.16666666666666666,['Go to garden center and buy small tree.'],"['Find area to plant tree.', 'Go to garden center and buy small tree.']",Find area to plant tree.,0
2,0.3333333333333333,"['Go to garden center and buy small tree.', 'Find area to plant tree.']","['Use shovel to dig hole large enough for entire root of tree.', 'Place root of tree in hole.']",Use shovel to dig hole large enough for entire root of tree.,0
3,0.5,"['Go to garden center and buy small tree.', 'Find area to plant tree.', 'Use shovel to dig hole large enough for entire root of tree.']","['Save dirt to fill hole.', 'Place root of tree in hole.']",Save dirt to fill hole.,0
4,0.6666666666666666,"['Go to garden center and buy small tree.', 'Find area to plant tree.', 'Use shovel to dig hole large enough for entire root of tree.', 'Save dirt to fill hole.']","['Go to garden center and buy small tree.', 'Water hole with hose.']",Water hole with hose.,1
5,0.8333333333333334,"['Go to garden center and buy small tree.', 'Find area to plant tree.', 'Use shovel to dig hole large enough for entire root of tree.', 'Save dirt to fill hole.', 'Water hole with hose.']","['Place root of tree in hole.', 'Use shovel to dig hole large enough for entire root of tree.']",Place root of tree in hole.,0
0,0.0,[],"['Buy a baby tree', 'Fill hole with soil']",Buy a baby tree,0
1,0.16666666666666666,['Buy a baby tree'],"['Place tree in hole, making sure trunk is above ground', 'Buy soil']",Buy soil,1
2,0.3333333333333333,"['Buy a baby tree', 'Buy soil']","['Find a plot to plant it', 'Fill hole with soil']",Find a plot to plant it,0
3,0.5,"['Buy a baby tree', 'Buy soil', 'Find a plot to plant it']","['Fill hole with soil', 'Dig up hole for tree']",Dig up hole for tree,1
4,0.6666666666666666,"['Buy a baby tree', 'Buy soil', 'Find a plot to plant it', 'Dig up hole for tree']","['Buy a baby tree', 'Place tree in hole, making sure trunk is above ground']","Place tree in hole, making sure trunk is above ground",1
5,0.8333333333333334,"['Buy a baby tree', 'Buy soil', 'Find a plot to plant it', 'Dig up hole for tree', 'Place tree in hole, making sure trunk is above ground']","['Buy a baby tree', 'Fill hole with soil']",Fill hole with soil,1
0,0.0,[],"['Bury the seeds.', 'Find a packet of seeds.']",Find a packet of seeds.,1
1,0.16666666666666666,['Find a packet of seeds.'],"['Find a packet of seeds.', 'Go outside.']",Go outside.,1
2,0.3333333333333333,"['Find a packet of seeds.', 'Go outside.']","['Place seeds.', 'Scope for a good spot.']",Scope for a good spot.,1
3,0.5,"['Find a packet of seeds.', 'Go outside.', 'Scope for a good spot.']","['Dig a hole.', 'Find a packet of seeds.']",Dig a hole.,0
4,0.6666666666666666,"['Find a packet of seeds.', 'Go outside.', 'Scope for a good spot.', 'Dig a hole.']","['Place seeds.', 'Go outside.']",Place seeds.,0
5,0.8333333333333334,"['Find a packet of seeds.', 'Go outside.', 'Scope for a good spot.', 'Dig a hole.', 'Place seeds.']","['Bury the seeds.', 'Scope for a good spot.']",Bury the seeds.,0
0,0.0,[],"['Get a tree.', ""Dig a hole big enough to cover the tree's roots and the base of the tree.""]",Get a tree.,0
1,0.16666666666666666,['Get a tree.'],"[""Dig a hole big enough to cover the tree's roots and the base of the tree."", 'Remove the tree from any pot or container that it is in.']",Dig a hole big enough to cover the tree's roots and the base of the tree.,0
2,0.3333333333333333,"['Get a tree.', ""Dig a hole big enough to cover the tree's roots and the base of the tree.""]","['Water the tree so that its roots can take hold and begin to grow.', 'Remove the tree from any pot or container that it is in.']",Remove the tree from any pot or container that it is in.,1
3,0.5,"['Get a tree.', ""Dig a hole big enough to cover the tree's roots and the base of the tree."", 'Remove the tree from any pot or container that it is in.']","['Get a tree.', 'Place the tree in the hole.']",Place the tree in the hole.,1
4,0.6666666666666666,"['Get a tree.', ""Dig a hole big enough to cover the tree's roots and the base of the tree."", 'Remove the tree from any pot or container that it is in.', 'Place the tree in the hole.']","['Replace the soil that was removed from the hole.', ""Dig a hole big enough to cover the tree's roots and the base of the tree.""]",Replace the soil that was removed from the hole.,0
5,0.8333333333333334,"['Get a tree.', ""Dig a hole big enough to cover the tree's roots and the base of the tree."", 'Remove the tree from any pot or container that it is in.', 'Place the tree in the hole.', 'Replace the soil that was removed from the hole.']","['Water the tree so that its roots can take hold and begin to grow.', 'Get a tree.']",Water the tree so that its roots can take hold and begin to grow.,0
0,0.0,[],"['Select tree seedling.', 'Select tree seedling.']",Select tree seedling.,0
1,0.16666666666666666,['Select tree seedling.'],"['Fill in and pack dirt around seedling.', 'Find perfect spot to grow.']",Find perfect spot to grow.,1
2,0.3333333333333333,"['Select tree seedling.', 'Find perfect spot to grow.']","['Place in hole.', 'Dig hole.']",Dig hole.,1
3,0.5,"['Select tree seedling.', 'Find perfect spot to grow.', 'Dig hole.']","['Remove seedling from container.', 'Fill in and pack dirt around seedling.']",Remove seedling from container.,0
4,0.6666666666666666,"['Select tree seedling.', 'Find perfect spot to grow.', 'Dig hole.', 'Remove seedling from container.']","['Place in hole.', 'Find perfect spot to grow.']",Place in hole.,0
5,0.8333333333333334,"['Select tree seedling.', 'Find perfect spot to grow.', 'Dig hole.', 'Remove seedling from container.', 'Place in hole.']","['Fill in and pack dirt around seedling.', 'Select tree seedling.']",Fill in and pack dirt around seedling.,0
0,0.0,[],"['Buy a tree.', 'Put tree in hole.']",Buy a tree.,0
1,0.16666666666666666,['Buy a tree.'],"['Get shovel out of garage.', 'Get shovel out of garage.']",Get shovel out of garage.,0
2,0.3333333333333333,"['Buy a tree.', 'Get shovel out of garage.']","['Dig a hole.', 'Put shovel away.']",Dig a hole.,0
3,0.5,"['Buy a tree.', 'Get shovel out of garage.', 'Dig a hole.']","['Put tree in hole.', 'Put shovel away.']",Put tree in hole.,0
4,0.6666666666666666,"['Buy a tree.', 'Get shovel out of garage.', 'Dig a hole.', 'Put tree in hole.']","['Get shovel out of garage.', 'Fill hole with dirt.']",Fill hole with dirt.,1
5,0.8333333333333334,"['Buy a tree.', 'Get shovel out of garage.', 'Dig a hole.', 'Put tree in hole.', 'Fill hole with dirt.']","['Buy a tree.', 'Put shovel away.']",Put shovel away.,1
0,0.0,[],"['Put tree seedling in hole', 'Get a shovel']",Get a shovel,1
1,0.16666666666666666,['Get a shovel'],"['Put tree seedling in hole', 'Dig a small hole in the ground']",Dig a small hole in the ground,1
2,0.3333333333333333,"['Get a shovel', 'Dig a small hole in the ground']","['Get a tree seedling', 'Bury seedling roots with removed dirt']",Get a tree seedling,0
3,0.5,"['Get a shovel', 'Dig a small hole in the ground', 'Get a tree seedling']","['Get a shovel', 'Put tree seedling in hole']",Put tree seedling in hole,1
4,0.6666666666666666,"['Get a shovel', 'Dig a small hole in the ground', 'Get a tree seedling', 'Put tree seedling in hole']","['Get a shovel', 'Bury seedling roots with removed dirt']",Bury seedling roots with removed dirt,1
5,0.8333333333333334,"['Get a shovel', 'Dig a small hole in the ground', 'Get a tree seedling', 'Put tree seedling in hole', 'Bury seedling roots with removed dirt']","['Water seedling', 'Get a tree seedling']",Water seedling,0
0,0.0,[],"['Get tiny tree from a store', 'Fill the hole back up']",Get tiny tree from a store,0
1,0.16666666666666666,['Get tiny tree from a store'],"[""Go to area where you're planting"", 'Get tiny tree from a store']",Go to area where you're planting,0
2,0.3333333333333333,"['Get tiny tree from a store', ""Go to area where you're planting""]","['Put the tree into the hole', 'Dig a whole big enough and deep enough to fit tree']",Dig a whole big enough and deep enough to fit tree,1
3,0.5,"['Get tiny tree from a store', ""Go to area where you're planting"", 'Dig a whole big enough and deep enough to fit tree']","['Take tree out of pot', 'Get tiny tree from a store']",Take tree out of pot,0
4,0.6666666666666666,"['Get tiny tree from a store', ""Go to area where you're planting"", 'Dig a whole big enough and deep enough to fit tree', 'Take tree out of pot']","['Get tiny tree from a store', 'Put the tree into the hole']",Put the tree into the hole,1
5,0.8333333333333334,"['Get tiny tree from a store', ""Go to area where you're planting"", 'Dig a whole big enough and deep enough to fit tree', 'Take tree out of pot', 'Put the tree into the hole']","['Fill the hole back up', 'Dig a whole big enough and deep enough to fit tree']",Fill the hole back up,0
0,0.0,[],"['Visit a plant nursery and choose a tree.', 'Put the roots of the tree into the hole.']",Visit a plant nursery and choose a tree.,0
1,0.16666666666666666,['Visit a plant nursery and choose a tree.'],"['Put the roots of the tree into the hole.', 'Transport the tree to where you will plant it.']",Transport the tree to where you will plant it.,1
2,0.3333333333333333,"['Visit a plant nursery and choose a tree.', 'Transport the tree to where you will plant it.']","['Replace the dirt, ensuring that roots are well covered.', 'Dig a hole in the ground large enough to accommodate the root ball of the tree.']",Dig a hole in the ground large enough to accommodate the root ball of the tree.,1
3,0.5,"['Visit a plant nursery and choose a tree.', 'Transport the tree to where you will plant it.', 'Dig a hole in the ground large enough to accommodate the root ball of the tree.']","['Replace the dirt, ensuring that roots are well covered.', 'Add a bit of water to the hole before planting the tree.']",Add a bit of water to the hole before planting the tree.,1
4,0.6666666666666666,"['Visit a plant nursery and choose a tree.', 'Transport the tree to where you will plant it.', 'Dig a hole in the ground large enough to accommodate the root ball of the tree.', 'Add a bit of water to the hole before planting the tree.']","['Transport the tree to where you will plant it.', 'Put the roots of the tree into the hole.']",Put the roots of the tree into the hole.,1
5,0.8333333333333334,"['Visit a plant nursery and choose a tree.', 'Transport the tree to where you will plant it.', 'Dig a hole in the ground large enough to accommodate the root ball of the tree.', 'Add a bit of water to the hole before planting the tree.', 'Put the roots of the tree into the hole.']","['Visit a plant nursery and choose a tree.', 'Replace the dirt, ensuring that roots are well covered.']","Replace the dirt, ensuring that roots are well covered.",1
0,0.0,[],"['cover the tree with dirt', 'Dig a hole']",Dig a hole,1
1,0.16666666666666666,['Dig a hole'],"['water the hole', 'fertilize']",water the hole,0
2,0.3333333333333333,"['Dig a hole', 'water the hole']","['fertilize', 'put the tree in hole']",put the tree in hole,1
3,0.5,"['Dig a hole', 'water the hole', 'put the tree in hole']","['Dig a hole', 'cover the tree with dirt']",cover the tree with dirt,1
4,0.6666666666666666,"['Dig a hole', 'water the hole', 'put the tree in hole', 'cover the tree with dirt']","['Dig a hole', 'fertilize']",fertilize,1
5,0.8333333333333334,"['Dig a hole', 'water the hole', 'put the tree in hole', 'cover the tree with dirt', 'fertilize']","['put the tree in hole', 'water again']",water again,1
0,0.0,[],"['Shovel soil back around tree', 'Dig whole']",Dig whole,1
1,0.16666666666666666,['Dig whole'],"['Pat down the soil', 'Water ground so it is nice and moist']",Water ground so it is nice and moist,1
2,0.3333333333333333,"['Dig whole', 'Water ground so it is nice and moist']","['Pat down the soil', 'Put tree in roots down']",Put tree in roots down,1
3,0.5,"['Dig whole', 'Water ground so it is nice and moist', 'Put tree in roots down']","['Shovel soil back around tree', 'Water the soil again']",Shovel soil back around tree,0
4,0.6666666666666666,"['Dig whole', 'Water ground so it is nice and moist', 'Put tree in roots down', 'Shovel soil back around tree']","['Water ground so it is nice and moist', 'Pat down the soil']",Pat down the soil,1
5,0.8333333333333334,"['Dig whole', 'Water ground so it is nice and moist', 'Put tree in roots down', 'Shovel soil back around tree', 'Pat down the soil']","['Water the soil again', 'Dig whole']",Water the soil again,0
0,0.0,[],"['Get a spade', 'Dig a small pit']",Get a spade,0
1,0.16666666666666666,['Get a spade'],"['Take the tree', 'Get a spade']",Take the tree,0
2,0.3333333333333333,"['Get a spade', 'Take the tree']","['Go to the location planned for the plant', 'Put a small quantity of organic fertilizer in the pit']",Go to the location planned for the plant,0
3,0.5,"['Get a spade', 'Take the tree', 'Go to the location planned for the plant']","['Dig a small pit', 'Put some water in the pit']",Dig a small pit,0
4,0.6666666666666666,"['Get a spade', 'Take the tree', 'Go to the location planned for the plant', 'Dig a small pit']","['Get a spade', 'Put a small quantity of organic fertilizer in the pit']",Put a small quantity of organic fertilizer in the pit,1
5,0.8333333333333334,"['Get a spade', 'Take the tree', 'Go to the location planned for the plant', 'Dig a small pit', 'Put a small quantity of organic fertilizer in the pit']","['Put some water in the pit', 'Get a spade']",Put some water in the pit,0
0,0.0,[],"['Go to a nursery.', 'Go to a nursery.']",Go to a nursery.,1
1,0.16666666666666666,['Go to a nursery.'],"['Dig a hole deep enough for the plant.', 'Purchase a young seedling.']",Purchase a young seedling.,1
2,0.3333333333333333,"['Go to a nursery.', 'Purchase a young seedling.']","['Return home or wherever you will be planting.', 'Gently place the young tree into the hole.']",Return home or wherever you will be planting.,0
3,0.5,"['Go to a nursery.', 'Purchase a young seedling.', 'Return home or wherever you will be planting.']","['Go to a nursery.', 'Find a shovel.']",Find a shovel.,1
4,0.6666666666666666,"['Go to a nursery.', 'Purchase a young seedling.', 'Return home or wherever you will be planting.', 'Find a shovel.']","['Dig a hole deep enough for the plant.', 'Purchase a young seedling.']",Dig a hole deep enough for the plant.,0
5,0.8333333333333334,"['Go to a nursery.', 'Purchase a young seedling.', 'Return home or wherever you will be planting.', 'Find a shovel.', 'Dig a hole deep enough for the plant.']","['Go to a nursery.', 'Gently place the young tree into the hole.']",Gently place the young tree into the hole.,1
0,0.0,[],"['Go to nursery to pick out a tree.', 'Take tree home.']",Go to nursery to pick out a tree.,0
1,0.16666666666666666,['Go to nursery to pick out a tree.'],"['Take tree home.', 'Place tree in hole.']",Take tree home.,0
2,0.3333333333333333,"['Go to nursery to pick out a tree.', 'Take tree home.']","['Fill the hole', 'Look for the best place for the tree']",Look for the best place for the tree,1
3,0.5,"['Go to nursery to pick out a tree.', 'Take tree home.', 'Look for the best place for the tree']","['Dig a deep hole.', 'Fill the hole']",Dig a deep hole.,0
4,0.6666666666666666,"['Go to nursery to pick out a tree.', 'Take tree home.', 'Look for the best place for the tree', 'Dig a deep hole.']","['Go to nursery to pick out a tree.', 'Place tree in hole.']",Place tree in hole.,1
5,0.8333333333333334,"['Go to nursery to pick out a tree.', 'Take tree home.', 'Look for the best place for the tree', 'Dig a deep hole.', 'Place tree in hole.']","['Go to nursery to pick out a tree.', 'Fill the hole']",Fill the hole,1
0,0.0,[],"['take a sapling', 'take a sapling']",take a sapling,1
1,0.16666666666666666,['take a sapling'],"['dig hole in the ground', 'place the sapling']",dig hole in the ground,0
2,0.3333333333333333,"['take a sapling', 'dig hole in the ground']","['water regularly', 'place the sapling']",place the sapling,1
3,0.5,"['take a sapling', 'dig hole in the ground', 'place the sapling']","['place it in the hole', 'take a sapling']",place it in the hole,0
4,0.6666666666666666,"['take a sapling', 'dig hole in the ground', 'place the sapling', 'place it in the hole']","['cover with soil', 'take a sapling']",cover with soil,0
5,0.8333333333333334,"['take a sapling', 'dig hole in the ground', 'place the sapling', 'place it in the hole', 'cover with soil']","['water regularly', 'dig hole in the ground']",water regularly,0
0,0.0,[],"['take a sapling', 'take a sapling']",take a sapling,1
1,0.16666666666666666,['take a sapling'],"['dig hole in the ground', 'dig hole in the ground']",dig hole in the ground,1
2,0.3333333333333333,"['take a sapling', 'dig hole in the ground']","['cover with soil', 'place the sapling']",place the sapling,1
3,0.5,"['take a sapling', 'dig hole in the ground', 'place the sapling']","['take a sapling', 'place it in the hole']",place it in the hole,1
4,0.6666666666666666,"['take a sapling', 'dig hole in the ground', 'place the sapling', 'place it in the hole']","['cover with soil', 'take a sapling']",cover with soil,0
5,0.8333333333333334,"['take a sapling', 'dig hole in the ground', 'place the sapling', 'place it in the hole', 'cover with soil']","['water regularly', 'take a sapling']",water regularly,0
0,0.0,[],"['Select the right time of a year to plant a tree', 'Select the right time of a year to plant a tree']",Select the right time of a year to plant a tree,1
1,0.16666666666666666,['Select the right time of a year to plant a tree'],"['Prepare the tree for planting', 'check any local requirement before digging hole']",check any local requirement before digging hole,1
2,0.3333333333333333,"['Select the right time of a year to plant a tree', 'check any local requirement before digging hole']","['select suitable tree for climate and region', 'Use a seed for planting']",select suitable tree for climate and region,0
3,0.5,"['Select the right time of a year to plant a tree', 'check any local requirement before digging hole', 'select suitable tree for climate and region']","['Use a seed for planting', 'Prepare the hole']",Prepare the hole,1
4,0.6666666666666666,"['Select the right time of a year to plant a tree', 'check any local requirement before digging hole', 'select suitable tree for climate and region', 'Prepare the hole']","['Prepare the tree for planting', 'check any local requirement before digging hole']",Prepare the tree for planting,0
5,0.8333333333333334,"['Select the right time of a year to plant a tree', 'check any local requirement before digging hole', 'select suitable tree for climate and region', 'Prepare the hole', 'Prepare the tree for planting']","['check any local requirement before digging hole', 'Use a seed for planting']",Use a seed for planting,1
0,0.0,[],"['Find a good spot to plant tree', 'Water tree']",Find a good spot to plant tree,0
1,0.2,['Find a good spot to plant tree'],"['Place tree roots in hole', 'Dig a hole deep enough and wide enough']",Dig a hole deep enough and wide enough,1
2,0.4,"['Find a good spot to plant tree', 'Dig a hole deep enough and wide enough']","['Place tree roots in hole', 'Water tree']",Place tree roots in hole,0
3,0.6,"['Find a good spot to plant tree', 'Dig a hole deep enough and wide enough', 'Place tree roots in hole']","['Fill in dirt', 'Find a good spot to plant tree']",Fill in dirt,0
4,0.8,"['Find a good spot to plant tree', 'Dig a hole deep enough and wide enough', 'Place tree roots in hole', 'Fill in dirt']","['Find a good spot to plant tree', 'Water tree']",Water tree,1
0,0.0,[],"['Dig a hole', 'Cover with dirt']",Dig a hole,0
1,0.2,['Dig a hole'],"['Loosen soil around hole', 'Loosen soil around hole']",Loosen soil around hole,0
2,0.4,"['Dig a hole', 'Loosen soil around hole']","['Cover with dirt', 'Remove tree from container']",Remove tree from container,1
3,0.6,"['Dig a hole', 'Loosen soil around hole', 'Remove tree from container']","['Dig a hole', 'Place tree in hole']",Place tree in hole,1
4,0.8,"['Dig a hole', 'Loosen soil around hole', 'Remove tree from container', 'Place tree in hole']","['Cover with dirt', 'Loosen soil around hole']",Cover with dirt,0
0,0.0,[],"['Put tree into hole', 'Get a sapling']",Get a sapling,1
1,0.16666666666666666,['Get a sapling'],"['Fill the rest of hole with topsoil', 'Dig hole, larger than root ball of sapling']","Dig hole, larger than root ball of sapling",1
2,0.3333333333333333,"['Get a sapling', 'Dig hole, larger than root ball of sapling']","['Add some topsoil and compost into bottom of hole', 'Add some fertilizer into topsoil']",Add some topsoil and compost into bottom of hole,0
3,0.5,"['Get a sapling', 'Dig hole, larger than root ball of sapling', 'Add some topsoil and compost into bottom of hole']","['Put tree into hole', 'Get a sapling']",Put tree into hole,0
4,0.6666666666666666,"['Get a sapling', 'Dig hole, larger than root ball of sapling', 'Add some topsoil and compost into bottom of hole', 'Put tree into hole']","['Fill the rest of hole with topsoil', 'Dig hole, larger than root ball of sapling']",Fill the rest of hole with topsoil,0
5,0.8333333333333334,"['Get a sapling', 'Dig hole, larger than root ball of sapling', 'Add some topsoil and compost into bottom of hole', 'Put tree into hole', 'Fill the rest of hole with topsoil']","['Add some topsoil and compost into bottom of hole', 'Add some fertilizer into topsoil']",Add some fertilizer into topsoil,1
0,0.0,[],"['Get your tree', 'Dig a hole']",Get your tree,0
1,0.16666666666666666,['Get your tree'],"['Get a shovel', 'Place tree in hole']",Get a shovel,0
2,0.3333333333333333,"['Get your tree', 'Get a shovel']","['Find the right spot in your garden or park', 'Remove tree from pot']",Find the right spot in your garden or park,0
3,0.5,"['Get your tree', 'Get a shovel', 'Find the right spot in your garden or park']","['Dig a hole', 'Get your tree']",Dig a hole,0
4,0.6666666666666666,"['Get your tree', 'Get a shovel', 'Find the right spot in your garden or park', 'Dig a hole']","['Remove tree from pot', 'Get a shovel']",Remove tree from pot,0
5,0.8333333333333334,"['Get your tree', 'Get a shovel', 'Find the right spot in your garden or park', 'Dig a hole', 'Remove tree from pot']","['Get a shovel', 'Place tree in hole']",Place tree in hole,1
0,0.0,[],"['Get a tree', 'Place tree in hole']",Get a tree,0
1,0.2,['Get a tree'],"['Dig a hole', 'Fill hole with dirt']",Dig a hole,0
2,0.4,"['Get a tree', 'Dig a hole']","['Place tree in hole', 'Water tree']",Place tree in hole,0
3,0.6,"['Get a tree', 'Dig a hole', 'Place tree in hole']","['Fill hole with dirt', 'Get a tree']",Fill hole with dirt,0
4,0.8,"['Get a tree', 'Dig a hole', 'Place tree in hole', 'Fill hole with dirt']","['Water tree', 'Dig a hole']",Water tree,0
0,0.0,[],"['Buy a tree', 'Dig a hole']",Buy a tree,0
1,0.16666666666666666,['Buy a tree'],"['Pick a spot to plant it', 'Dig a hole']",Pick a spot to plant it,0
2,0.3333333333333333,"['Buy a tree', 'Pick a spot to plant it']","['Get a shovel', 'Fill around it with dirt']",Get a shovel,0
3,0.5,"['Buy a tree', 'Pick a spot to plant it', 'Get a shovel']","['Dig a hole', 'Fill around it with dirt']",Dig a hole,0
4,0.6666666666666666,"['Buy a tree', 'Pick a spot to plant it', 'Get a shovel', 'Dig a hole']","['Buy a tree', 'Put the tree in']",Put the tree in,1
5,0.8333333333333334,"['Buy a tree', 'Pick a spot to plant it', 'Get a shovel', 'Dig a hole', 'Put the tree in']","['Pick a spot to plant it', 'Fill around it with dirt']",Fill around it with dirt,1
0,0.0,[],"['Find a sapling', 'Fill the dirt in around it']",Find a sapling,0
1,0.16666666666666666,['Find a sapling'],"['Find a place to plant it', 'Dig a small hole in ground']",Find a place to plant it,0
2,0.3333333333333333,"['Find a sapling', 'Find a place to plant it']","['Dig a small hole in ground', 'Fill the dirt in around it']",Dig a small hole in ground,0
3,0.5,"['Find a sapling', 'Find a place to plant it', 'Dig a small hole in ground']","['Remove sapling from old pot', 'Fill the dirt in around it']",Remove sapling from old pot,0
4,0.6666666666666666,"['Find a sapling', 'Find a place to plant it', 'Dig a small hole in ground', 'Remove sapling from old pot']","['Find a sapling', 'Set sapling in the ground']",Set sapling in the ground,1
5,0.8333333333333334,"['Find a sapling', 'Find a place to plant it', 'Dig a small hole in ground', 'Remove sapling from old pot', 'Set sapling in the ground']","['Dig a small hole in ground', 'Fill the dirt in around it']",Fill the dirt in around it,1
0,0.0,[],"['Grab a shovel', 'Grab a shovel']",Grab a shovel,1
1,0.16666666666666666,['Grab a shovel'],"['Dig a hole', 'Grab a shovel']",Dig a hole,0
2,0.3333333333333333,"['Grab a shovel', 'Dig a hole']","['Put tree in hole', 'Wait']",Put tree in hole,0
3,0.5,"['Grab a shovel', 'Dig a hole', 'Put tree in hole']","['Cover up hole', 'Wait']",Cover up hole,0
4,0.6666666666666666,"['Grab a shovel', 'Dig a hole', 'Put tree in hole', 'Cover up hole']","['Water tree', 'Dig a hole']",Water tree,0
5,0.8333333333333334,"['Grab a shovel', 'Dig a hole', 'Put tree in hole', 'Cover up hole', 'Water tree']","['Wait', 'Grab a shovel']",Wait,0
0,0.0,[],"['Select location for the tree', 'Dig a hole bigger than the ball on the tree']",Select location for the tree,0
1,0.16666666666666666,['Select location for the tree'],"['Unwrap the ball of the tree', 'Get a shovel']",Get a shovel,1
2,0.3333333333333333,"['Select location for the tree', 'Get a shovel']","['Unwrap the ball of the tree', 'Dig a hole bigger than the ball on the tree']",Dig a hole bigger than the ball on the tree,1
3,0.5,"['Select location for the tree', 'Get a shovel', 'Dig a hole bigger than the ball on the tree']","['Place the ball of the tree into the hole', 'Fill part of the hole with good soil']",Fill part of the hole with good soil,1
4,0.6666666666666666,"['Select location for the tree', 'Get a shovel', 'Dig a hole bigger than the ball on the tree', 'Fill part of the hole with good soil']","['Get a shovel', 'Unwrap the ball of the tree']",Unwrap the ball of the tree,1
5,0.8333333333333334,"['Select location for the tree', 'Get a shovel', 'Dig a hole bigger than the ball on the tree', 'Fill part of the hole with good soil', 'Unwrap the ball of the tree']","['Place the ball of the tree into the hole', 'Select location for the tree']",Place the ball of the tree into the hole,0
0,0.0,[],"['Buy a tree to plant from a flower supply company', 'Hold the tree upright as you shovel topsoil into the hole']",Buy a tree to plant from a flower supply company,0
1,0.16666666666666666,['Buy a tree to plant from a flower supply company'],"['Hold the tree upright as you shovel topsoil into the hole', 'Buy topsoil']",Buy topsoil,1
2,0.3333333333333333,"['Buy a tree to plant from a flower supply company', 'Buy topsoil']","['Buy mulch', 'Hold the tree upright as you shovel topsoil into the hole']",Buy mulch,0
3,0.5,"['Buy a tree to plant from a flower supply company', 'Buy topsoil', 'Buy mulch']","['Buy a tree to plant from a flower supply company', 'Buy fertilizer']",Buy fertilizer,1
4,0.6666666666666666,"['Buy a tree to plant from a flower supply company', 'Buy topsoil', 'Buy mulch', 'Buy fertilizer']","['Buy topsoil', 'Dig a hole for the tree']",Dig a hole for the tree,1
5,0.8333333333333334,"['Buy a tree to plant from a flower supply company', 'Buy topsoil', 'Buy mulch', 'Buy fertilizer', 'Dig a hole for the tree']","['Buy mulch', 'Hold the tree upright as you shovel topsoil into the hole']",Hold the tree upright as you shovel topsoil into the hole,1
0,0.0,[],"['Buy some tree seeds or purchase a small tree.', 'Use a shovel to dig a hole']",Buy some tree seeds or purchase a small tree.,0
1,0.16666666666666666,['Buy some tree seeds or purchase a small tree.'],"['Use a shovel to dig a hole', 'Water tree']",Use a shovel to dig a hole,0
2,0.3333333333333333,"['Buy some tree seeds or purchase a small tree.', 'Use a shovel to dig a hole']","['Place tree into hole carefully.', 'Water tree']",Place tree into hole carefully.,0
3,0.5,"['Buy some tree seeds or purchase a small tree.', 'Use a shovel to dig a hole', 'Place tree into hole carefully.']","['Add some compost', 'Buy some tree seeds or purchase a small tree.']",Add some compost,0
4,0.6666666666666666,"['Buy some tree seeds or purchase a small tree.', 'Use a shovel to dig a hole', 'Place tree into hole carefully.', 'Add some compost']","['Water tree', 'Buy some tree seeds or purchase a small tree.']",Water tree,0
