task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
0,0.0,[],"['Drive to gas station.', 'Get in car.']",Get in car.,1
1,0.07692307692307693,['Get in car.'],"['Turn key to start car.', 'take off gas cap.']",Turn key to start car.,0
2,0.15384615384615385,"['Get in car.', 'Turn key to start car.']","['Drive to gas station.', 'Replace nozzle.']",Drive to gas station.,0
3,0.23076923076923078,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.']","['Pick up nozzle', 'Park at pump shut off car.']",Park at pump shut off car.,1
4,0.3076923076923077,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.']","['Get in car.', 'Slide debit card at pump.']",Slide debit card at pump.,1
5,0.38461538461538464,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.']","['Begin fueling.', 'Pick up nozzle']",Pick up nozzle,1
6,0.46153846153846156,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.', 'Pick up nozzle']","['take off gas cap.', 'Start car.']",take off gas cap.,0
7,0.5384615384615384,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.', 'Pick up nozzle', 'take off gas cap.']","['Slide debit card at pump.', 'Begin fueling.']",Begin fueling.,1
8,0.6153846153846154,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.', 'Pick up nozzle', 'take off gas cap.', 'Begin fueling.']","['Replace nozzle.', 'Drive to gas station.']",Replace nozzle.,0
9,0.6923076923076923,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.', 'Pick up nozzle', 'take off gas cap.', 'Begin fueling.', 'Replace nozzle.']","['Replace gas cap.', 'Start car.']",Replace gas cap.,0
10,0.7692307692307693,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.', 'Pick up nozzle', 'take off gas cap.', 'Begin fueling.', 'Replace nozzle.', 'Replace gas cap.']","['Drive to gas station.', 'Get in car.']",Get in car.,1
11,0.8461538461538461,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.', 'Pick up nozzle', 'take off gas cap.', 'Begin fueling.', 'Replace nozzle.', 'Replace gas cap.', 'Get in car.']","['Start car.', 'Park at pump shut off car.']",Start car.,0
12,0.9230769230769231,"['Get in car.', 'Turn key to start car.', 'Drive to gas station.', 'Park at pump shut off car.', 'Slide debit card at pump.', 'Pick up nozzle', 'take off gas cap.', 'Begin fueling.', 'Replace nozzle.', 'Replace gas cap.', 'Get in car.', 'Start car.']","['Drive off.', 'Pick up nozzle']",Drive off.,0
0,0.0,[],"['drive car to gas station', 'drive car to gas station']",drive car to gas station,0
1,0.16666666666666666,['drive car to gas station'],"['leave', 'pull up to pump']",pull up to pump,1
2,0.3333333333333333,"['drive car to gas station', 'pull up to pump']","['pay for gas', 'replace pump']",pay for gas,0
3,0.5,"['drive car to gas station', 'pull up to pump', 'pay for gas']","['drive car to gas station', 'pump gas into car']",pump gas into car,1
4,0.6666666666666666,"['drive car to gas station', 'pull up to pump', 'pay for gas', 'pump gas into car']","['drive car to gas station', 'replace pump']",replace pump,1
5,0.8333333333333334,"['drive car to gas station', 'pull up to pump', 'pay for gas', 'pump gas into car', 'replace pump']","['leave', 'pay for gas']",leave,0
0,0.0,[],"['live in New Jersey', 'tell attendant what kind of gas to put in']",live in New Jersey,0
1,0.125,['live in New Jersey'],"['drive to pump', 'drive away']",drive to pump,0
2,0.25,"['live in New Jersey', 'drive to pump']","['pay attendant', 'wait']",wait,1
3,0.375,"['live in New Jersey', 'drive to pump', 'wait']","['wait for pump to finish', 'tell attendant what kind of gas to put in']",tell attendant what kind of gas to put in,1
4,0.5,"['live in New Jersey', 'drive to pump', 'wait', 'tell attendant what kind of gas to put in']","['tell attendant how much gas to put in', 'pay attendant']",tell attendant how much gas to put in,0
5,0.625,"['live in New Jersey', 'drive to pump', 'wait', 'tell attendant what kind of gas to put in', 'tell attendant how much gas to put in']","['wait for pump to finish', 'wait']",wait for pump to finish,0
6,0.75,"['live in New Jersey', 'drive to pump', 'wait', 'tell attendant what kind of gas to put in', 'tell attendant how much gas to put in', 'wait for pump to finish']","['pay attendant', 'wait']",pay attendant,0
7,0.875,"['live in New Jersey', 'drive to pump', 'wait', 'tell attendant what kind of gas to put in', 'tell attendant how much gas to put in', 'wait for pump to finish', 'pay attendant']","['drive away', 'tell attendant what kind of gas to put in']",drive away,0
0,0.0,[],"['Pull up to gas pump', 'Get in car and leave']",Pull up to gas pump,0
1,0.1111111111111111,['Pull up to gas pump'],"['Turn car off', 'Put lid back on']",Turn car off,0
2,0.2222222222222222,"['Pull up to gas pump', 'Turn car off']","['Remove nozzle', 'Remove gas lid from car']",Remove gas lid from car,1
3,0.3333333333333333,"['Pull up to gas pump', 'Turn car off', 'Remove gas lid from car']","['Pay for fuel', 'Pull up to gas pump']",Pay for fuel,0
4,0.4444444444444444,"['Pull up to gas pump', 'Turn car off', 'Remove gas lid from car', 'Pay for fuel']","['Insert nozzle in car', 'Turn car off']",Insert nozzle in car,0
5,0.5555555555555556,"['Pull up to gas pump', 'Turn car off', 'Remove gas lid from car', 'Pay for fuel', 'Insert nozzle in car']","['Pump desired amount of gas', 'Put lid back on']",Pump desired amount of gas,0
6,0.6666666666666666,"['Pull up to gas pump', 'Turn car off', 'Remove gas lid from car', 'Pay for fuel', 'Insert nozzle in car', 'Pump desired amount of gas']","['Remove nozzle', 'Get in car and leave']",Remove nozzle,0
7,0.7777777777777778,"['Pull up to gas pump', 'Turn car off', 'Remove gas lid from car', 'Pay for fuel', 'Insert nozzle in car', 'Pump desired amount of gas', 'Remove nozzle']","['Insert nozzle in car', 'Put lid back on']",Put lid back on,1
8,0.8888888888888888,"['Pull up to gas pump', 'Turn car off', 'Remove gas lid from car', 'Pay for fuel', 'Insert nozzle in car', 'Pump desired amount of gas', 'Remove nozzle', 'Put lid back on']","['Get in car and leave', 'Turn car off']",Get in car and leave,0
0,0.0,[],"['Turn off car', 'Take car to the gas station']",Take car to the gas station,1
1,0.1111111111111111,['Take car to the gas station'],"['Get out of car', 'Find a pump']",Find a pump,1
2,0.2222222222222222,"['Take car to the gas station', 'Find a pump']","['Turn off car', 'Put the pump into the tank']",Turn off car,0
3,0.3333333333333333,"['Take car to the gas station', 'Find a pump', 'Turn off car']","['Get out of car', 'Take car to the gas station']",Get out of car,0
4,0.4444444444444444,"['Take car to the gas station', 'Find a pump', 'Turn off car', 'Get out of car']","['Pay', 'Take car to the gas station']",Pay,0
5,0.5555555555555556,"['Take car to the gas station', 'Find a pump', 'Turn off car', 'Get out of car', 'Pay']","['Find a pump', 'Put the pump into the tank']",Put the pump into the tank,1
6,0.6666666666666666,"['Take car to the gas station', 'Find a pump', 'Turn off car', 'Get out of car', 'Pay', 'Put the pump into the tank']","['Fuel car', 'Take car to the gas station']",Fuel car,0
7,0.7777777777777778,"['Take car to the gas station', 'Find a pump', 'Turn off car', 'Get out of car', 'Pay', 'Put the pump into the tank', 'Fuel car']","['Get out of car', 'Stop pump']",Stop pump,1
8,0.8888888888888888,"['Take car to the gas station', 'Find a pump', 'Turn off car', 'Get out of car', 'Pay', 'Put the pump into the tank', 'Fuel car', 'Stop pump']","['Put pump back', 'Get out of car']",Put pump back,0
0,0.0,[],"['Close gas tank.', 'Drive to the gas station.']",Drive to the gas station.,1
1,0.14285714285714285,['Drive to the gas station.'],"['Get out of car and pop the gas cover.', 'Drive to the gas station.']",Get out of car and pop the gas cover.,0
2,0.2857142857142857,"['Drive to the gas station.', 'Get out of car and pop the gas cover.']","['Pump gas.', 'Pay for gas with card.']",Pay for gas with card.,1
3,0.42857142857142855,"['Drive to the gas station.', 'Get out of car and pop the gas cover.', 'Pay for gas with card.']","['Select gas, put the nozzle in the tank.', 'Close gas tank.']","Select gas, put the nozzle in the tank.",0
4,0.5714285714285714,"['Drive to the gas station.', 'Get out of car and pop the gas cover.', 'Pay for gas with card.', 'Select gas, put the nozzle in the tank.']","['Close gas tank.', 'Pump gas.']",Pump gas.,1
5,0.7142857142857143,"['Drive to the gas station.', 'Get out of car and pop the gas cover.', 'Pay for gas with card.', 'Select gas, put the nozzle in the tank.', 'Pump gas.']","['Put the nozzle back on the pump.', 'Pay for gas with card.']",Put the nozzle back on the pump.,0
6,0.8571428571428571,"['Drive to the gas station.', 'Get out of car and pop the gas cover.', 'Pay for gas with card.', 'Select gas, put the nozzle in the tank.', 'Pump gas.', 'Put the nozzle back on the pump.']","['Get out of car and pop the gas cover.', 'Close gas tank.']",Close gas tank.,1
0,0.0,[],"['Open fuel tank.', 'Arrive at gas station.']",Arrive at gas station.,1
1,0.1,['Arrive at gas station.'],"['Get out of car.', 'Open fuel tank.']",Get out of car.,0
2,0.2,"['Arrive at gas station.', 'Get out of car.']","['Close fuel tank.', 'Open fuel tank.']",Open fuel tank.,1
3,0.3,"['Arrive at gas station.', 'Get out of car.', 'Open fuel tank.']","['Close fuel tank.', 'Choose type of fuel you want.']",Choose type of fuel you want.,1
4,0.4,"['Arrive at gas station.', 'Get out of car.', 'Open fuel tank.', 'Choose type of fuel you want.']","['Arrive at gas station.', 'Pay.']",Pay.,1
5,0.5,"['Arrive at gas station.', 'Get out of car.', 'Open fuel tank.', 'Choose type of fuel you want.', 'Pay.']","['Remove nozzle from pump and put in tank.', 'Put nozzle back on put.']",Remove nozzle from pump and put in tank.,0
6,0.6,"['Arrive at gas station.', 'Get out of car.', 'Open fuel tank.', 'Choose type of fuel you want.', 'Pay.', 'Remove nozzle from pump and put in tank.']","['Let it fill until it clicks.', 'Choose type of fuel you want.']",Let it fill until it clicks.,0
7,0.7,"['Arrive at gas station.', 'Get out of car.', 'Open fuel tank.', 'Choose type of fuel you want.', 'Pay.', 'Remove nozzle from pump and put in tank.', 'Let it fill until it clicks.']","['Put nozzle back on put.', 'Get out of car.']",Put nozzle back on put.,0
8,0.8,"['Arrive at gas station.', 'Get out of car.', 'Open fuel tank.', 'Choose type of fuel you want.', 'Pay.', 'Remove nozzle from pump and put in tank.', 'Let it fill until it clicks.', 'Put nozzle back on put.']","['Arrive at gas station.', 'Close fuel tank.']",Close fuel tank.,1
9,0.9,"['Arrive at gas station.', 'Get out of car.', 'Open fuel tank.', 'Choose type of fuel you want.', 'Pay.', 'Remove nozzle from pump and put in tank.', 'Let it fill until it clicks.', 'Put nozzle back on put.', 'Close fuel tank.']","['Get back in car.', 'Let it fill until it clicks.']",Get back in car.,0
0,0.0,[],"['Insert the gas pump', 'Get into the car']",Get into the car,1
1,0.07142857142857142,['Get into the car'],"['Start the car', 'Remove handle from tank and replace on gas pump']",Start the car,0
2,0.14285714285714285,"['Get into the car', 'Start the car']","['Drive to the gas station', 'Fill tank until full']",Drive to the gas station,0
3,0.21428571428571427,"['Get into the car', 'Start the car', 'Drive to the gas station']","['Open the gas tank with your other hand', 'Stop next to a pump']",Stop next to a pump,1
4,0.2857142857142857,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump']","['Get into the car', 'Get out of the car']",Get out of the car,1
5,0.35714285714285715,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car']","['Pick up the pump handle', 'Slide your card on the reader']",Slide your card on the reader,1
6,0.42857142857142855,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader']","['Press the handle lever', 'Choose your gas type']",Choose your gas type,1
7,0.5,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader', 'Choose your gas type']","['Press the handle lever', 'Pick up the pump handle']",Pick up the pump handle,1
8,0.5714285714285714,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader', 'Choose your gas type', 'Pick up the pump handle']","['Open the gas tank with your other hand', 'Press the handle lever']",Open the gas tank with your other hand,0
9,0.6428571428571429,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader', 'Choose your gas type', 'Pick up the pump handle', 'Open the gas tank with your other hand']","['Stop next to a pump', 'Insert the gas pump']",Insert the gas pump,1
10,0.7142857142857143,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader', 'Choose your gas type', 'Pick up the pump handle', 'Open the gas tank with your other hand', 'Insert the gas pump']","['Press the handle lever', 'Pick up the pump handle']",Press the handle lever,0
11,0.7857142857142857,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader', 'Choose your gas type', 'Pick up the pump handle', 'Open the gas tank with your other hand', 'Insert the gas pump', 'Press the handle lever']","['Fill tank until full', 'Slide your card on the reader']",Fill tank until full,0
12,0.8571428571428571,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader', 'Choose your gas type', 'Pick up the pump handle', 'Open the gas tank with your other hand', 'Insert the gas pump', 'Press the handle lever', 'Fill tank until full']","['Remove handle from tank and replace on gas pump', 'Choose your gas type']",Remove handle from tank and replace on gas pump,0
13,0.9285714285714286,"['Get into the car', 'Start the car', 'Drive to the gas station', 'Stop next to a pump', 'Get out of the car', 'Slide your card on the reader', 'Choose your gas type', 'Pick up the pump handle', 'Open the gas tank with your other hand', 'Insert the gas pump', 'Press the handle lever', 'Fill tank until full', 'Remove handle from tank and replace on gas pump']","['Open the gas tank with your other hand', 'Close gas tank']",Close gas tank,1
0,0.0,[],"['stop at gas station', 'stop at gas station']",stop at gas station,1
1,0.1,['stop at gas station'],"['park with the gas tank lid towards the tank', 'park with the gas tank lid towards the tank']",park with the gas tank lid towards the tank,1
2,0.2,"['stop at gas station', 'park with the gas tank lid towards the tank']","['turn off car', 'select grade']",turn off car,0
3,0.3,"['stop at gas station', 'park with the gas tank lid towards the tank', 'turn off car']","['get out of car', 'enter gas station building']",get out of car,0
4,0.4,"['stop at gas station', 'park with the gas tank lid towards the tank', 'turn off car', 'get out of car']","['remove nozzle', 'stop at gas station']",remove nozzle,0
5,0.5,"['stop at gas station', 'park with the gas tank lid towards the tank', 'turn off car', 'get out of car', 'remove nozzle']","['park with the gas tank lid towards the tank', 'select grade']",select grade,1
6,0.6,"['stop at gas station', 'park with the gas tank lid towards the tank', 'turn off car', 'get out of car', 'remove nozzle', 'select grade']","['fill tank', 'park with the gas tank lid towards the tank']",fill tank,0
7,0.7,"['stop at gas station', 'park with the gas tank lid towards the tank', 'turn off car', 'get out of car', 'remove nozzle', 'select grade', 'fill tank']","['enter gas station building', 'stop at gas station']",enter gas station building,0
8,0.8,"['stop at gas station', 'park with the gas tank lid towards the tank', 'turn off car', 'get out of car', 'remove nozzle', 'select grade', 'fill tank', 'enter gas station building']","['pay', 'get out of car']",pay,0
9,0.9,"['stop at gas station', 'park with the gas tank lid towards the tank', 'turn off car', 'get out of car', 'remove nozzle', 'select grade', 'fill tank', 'enter gas station building', 'pay']","['exit gas station building', 'stop at gas station']",exit gas station building,0
0,0.0,[],"['Pump gas to desired amount/price', 'Drive car to gas station']",Drive car to gas station,1
1,0.14285714285714285,['Drive car to gas station'],"['Position car to gas pump relative to your gas cap location', 'Remove gas cap']",Position car to gas pump relative to your gas cap location,0
2,0.2857142857142857,"['Drive car to gas station', 'Position car to gas pump relative to your gas cap location']","['Remove gas cap', 'Place the gas cap back on']",Remove gas cap,0
3,0.42857142857142855,"['Drive car to gas station', 'Position car to gas pump relative to your gas cap location', 'Remove gas cap']","['Place gas pump in car', 'Drive car to gas station']",Place gas pump in car,0
4,0.5714285714285714,"['Drive car to gas station', 'Position car to gas pump relative to your gas cap location', 'Remove gas cap', 'Place gas pump in car']","['Drive car to gas station', 'Pump gas to desired amount/price']",Pump gas to desired amount/price,1
5,0.7142857142857143,"['Drive car to gas station', 'Position car to gas pump relative to your gas cap location', 'Remove gas cap', 'Place gas pump in car', 'Pump gas to desired amount/price']","['Place the gas cap back on', 'Remove gas cap']",Place the gas cap back on,0
6,0.8571428571428571,"['Drive car to gas station', 'Position car to gas pump relative to your gas cap location', 'Remove gas cap', 'Place gas pump in car', 'Pump gas to desired amount/price', 'Place the gas cap back on']","['Pay for gas', 'Drive car to gas station']",Pay for gas,0
0,0.0,[],"['Enter the fueling station', 'Switch off engine']",Enter the fueling station,0
1,0.1,['Enter the fueling station'],"['Open the fuel tank lid', 'Park the car to the right side of fuel pump']",Park the car to the right side of fuel pump,1
2,0.2,"['Enter the fueling station', 'Park the car to the right side of fuel pump']","['Start the engine and leave the filling station', 'Switch off engine']",Switch off engine,1
3,0.3,"['Enter the fueling station', 'Park the car to the right side of fuel pump', 'Switch off engine']","['Start the engine and leave the filling station', 'Open the fuel tank lid']",Open the fuel tank lid,1
4,0.4,"['Enter the fueling station', 'Park the car to the right side of fuel pump', 'Switch off engine', 'Open the fuel tank lid']","['Tell the attender to fill petrol 10 ltrs', 'Pay the amount']",Tell the attender to fill petrol 10 ltrs,0
5,0.5,"['Enter the fueling station', 'Park the car to the right side of fuel pump', 'Switch off engine', 'Open the fuel tank lid', 'Tell the attender to fill petrol 10 ltrs']","['Pay the amount', 'Ensure 0 before delivery']",Ensure 0 before delivery,1
6,0.6,"['Enter the fueling station', 'Park the car to the right side of fuel pump', 'Switch off engine', 'Open the fuel tank lid', 'Tell the attender to fill petrol 10 ltrs', 'Ensure 0 before delivery']","['Enter the fueling station', 'Ensure the reading']",Ensure the reading,1
7,0.7,"['Enter the fueling station', 'Park the car to the right side of fuel pump', 'Switch off engine', 'Open the fuel tank lid', 'Tell the attender to fill petrol 10 ltrs', 'Ensure 0 before delivery', 'Ensure the reading']","['Enter the fueling station', 'Pay the amount']",Pay the amount,1
8,0.8,"['Enter the fueling station', 'Park the car to the right side of fuel pump', 'Switch off engine', 'Open the fuel tank lid', 'Tell the attender to fill petrol 10 ltrs', 'Ensure 0 before delivery', 'Ensure the reading', 'Pay the amount']","['Ensure he is closing the tank lid properly', 'Park the car to the right side of fuel pump']",Ensure he is closing the tank lid properly,0
9,0.9,"['Enter the fueling station', 'Park the car to the right side of fuel pump', 'Switch off engine', 'Open the fuel tank lid', 'Tell the attender to fill petrol 10 ltrs', 'Ensure 0 before delivery', 'Ensure the reading', 'Pay the amount', 'Ensure he is closing the tank lid properly']","['Tell the attender to fill petrol 10 ltrs', 'Start the engine and leave the filling station']",Start the engine and leave the filling station,1
0,0.0,[],"['Go to the gas station', 'Put fueling pump handle back']",Go to the gas station,0
1,0.125,['Go to the gas station'],"['Pre-pay for gas', 'Leave the station']",Pre-pay for gas,0
2,0.25,"['Go to the gas station', 'Pre-pay for gas']","['Remove gas cap', 'Put fueling pump handle back']",Remove gas cap,0
3,0.375,"['Go to the gas station', 'Pre-pay for gas', 'Remove gas cap']","['Remove fueling pump handle', 'Put on gas cap']",Remove fueling pump handle,0
4,0.5,"['Go to the gas station', 'Pre-pay for gas', 'Remove gas cap', 'Remove fueling pump handle']","['Begin fueling car', 'Leave the station']",Begin fueling car,0
5,0.625,"['Go to the gas station', 'Pre-pay for gas', 'Remove gas cap', 'Remove fueling pump handle', 'Begin fueling car']","['Put fueling pump handle back', 'Leave the station']",Put fueling pump handle back,0
6,0.75,"['Go to the gas station', 'Pre-pay for gas', 'Remove gas cap', 'Remove fueling pump handle', 'Begin fueling car', 'Put fueling pump handle back']","['Go to the gas station', 'Put on gas cap']",Put on gas cap,1
7,0.875,"['Go to the gas station', 'Pre-pay for gas', 'Remove gas cap', 'Remove fueling pump handle', 'Begin fueling car', 'Put fueling pump handle back', 'Put on gas cap']","['Leave the station', 'Remove fueling pump handle']",Leave the station,0
0,0.0,[],"['OPEN FUEL TANK', 'GO TO THE GAS STATION']",GO TO THE GAS STATION,1
1,0.08333333333333333,['GO TO THE GAS STATION'],"['OPEN FUEL TANK', 'PUT THE STOPPER BACK IN YOUR TANK']",OPEN FUEL TANK,0
2,0.16666666666666666,"['GO TO THE GAS STATION', 'OPEN FUEL TANK']","['PUT THE PUMP IN THE FUEL TANK', 'REMOVE THE STOPPER']",REMOVE THE STOPPER,1
3,0.25,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER']","['PUT THE PUMP BACK ON THE STAND', 'SWIPE CREDIT CARD']",SWIPE CREDIT CARD,1
4,0.3333333333333333,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD']","['SELECT GRADE OF GAS REQUIRED FOR YOUR CAR', 'PUT THE STOPPER BACK IN YOUR TANK']",SELECT GRADE OF GAS REQUIRED FOR YOUR CAR,0
5,0.4166666666666667,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD', 'SELECT GRADE OF GAS REQUIRED FOR YOUR CAR']","['REMOVE THE STOPPER', 'PUT THE PUMP IN THE FUEL TANK']",PUT THE PUMP IN THE FUEL TANK,1
6,0.5,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD', 'SELECT GRADE OF GAS REQUIRED FOR YOUR CAR', 'PUT THE PUMP IN THE FUEL TANK']","['BEGIN PUMPING GAS', 'GO TO THE GAS STATION']",BEGIN PUMPING GAS,0
7,0.5833333333333334,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD', 'SELECT GRADE OF GAS REQUIRED FOR YOUR CAR', 'PUT THE PUMP IN THE FUEL TANK', 'BEGIN PUMPING GAS']","['OPEN FUEL TANK', 'WHEN THE PUMP CLICKS, THE TANK IS FULL']","WHEN THE PUMP CLICKS, THE TANK IS FULL",1
8,0.6666666666666666,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD', 'SELECT GRADE OF GAS REQUIRED FOR YOUR CAR', 'PUT THE PUMP IN THE FUEL TANK', 'BEGIN PUMPING GAS', 'WHEN THE PUMP CLICKS, THE TANK IS FULL']","['REMOVE THE PUMP', 'SWIPE CREDIT CARD']",REMOVE THE PUMP,0
9,0.75,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD', 'SELECT GRADE OF GAS REQUIRED FOR YOUR CAR', 'PUT THE PUMP IN THE FUEL TANK', 'BEGIN PUMPING GAS', 'WHEN THE PUMP CLICKS, THE TANK IS FULL', 'REMOVE THE PUMP']","['PUT THE PUMP BACK ON THE STAND', 'CLOSE TANK DOOR']",PUT THE PUMP BACK ON THE STAND,0
10,0.8333333333333334,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD', 'SELECT GRADE OF GAS REQUIRED FOR YOUR CAR', 'PUT THE PUMP IN THE FUEL TANK', 'BEGIN PUMPING GAS', 'WHEN THE PUMP CLICKS, THE TANK IS FULL', 'REMOVE THE PUMP', 'PUT THE PUMP BACK ON THE STAND']","['PUT THE STOPPER BACK IN YOUR TANK', 'BEGIN PUMPING GAS']",PUT THE STOPPER BACK IN YOUR TANK,0
11,0.9166666666666666,"['GO TO THE GAS STATION', 'OPEN FUEL TANK', 'REMOVE THE STOPPER', 'SWIPE CREDIT CARD', 'SELECT GRADE OF GAS REQUIRED FOR YOUR CAR', 'PUT THE PUMP IN THE FUEL TANK', 'BEGIN PUMPING GAS', 'WHEN THE PUMP CLICKS, THE TANK IS FULL', 'REMOVE THE PUMP', 'PUT THE PUMP BACK ON THE STAND', 'PUT THE STOPPER BACK IN YOUR TANK']","['CLOSE TANK DOOR', 'PUT THE PUMP IN THE FUEL TANK']",CLOSE TANK DOOR,0
0,0.0,[],"['Get out of the car.', 'Pull up next to the gas pump.']",Pull up next to the gas pump.,1
1,0.07142857142857142,['Pull up next to the gas pump.'],"['Turn off the engine.', 'Press buttons on pump to authorize purchase.']",Turn off the engine.,0
2,0.14285714285714285,"['Pull up next to the gas pump.', 'Turn off the engine.']","['Get out of the car.', 'Take receipt from pump.']",Get out of the car.,0
3,0.21428571428571427,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.']","['Slide credit card through slot on pump.', 'Screw gas cap on fuel tank.']",Slide credit card through slot on pump.,0
4,0.2857142857142857,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.']","['Close fuel door.', 'Press buttons on pump to authorize purchase.']",Press buttons on pump to authorize purchase.,1
5,0.35714285714285715,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.']","['Open the fuel door on car.', 'Replace pump handle in slot.']",Open the fuel door on car.,0
6,0.42857142857142855,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.']","['Unscrew gas cap on fuel tank.', 'Pull up next to the gas pump.']",Unscrew gas cap on fuel tank.,0
7,0.5,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.', 'Unscrew gas cap on fuel tank.']","['Press buttons on pump to authorize purchase.', 'Remove pump handle from slot on pump.']",Remove pump handle from slot on pump.,1
8,0.5714285714285714,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.', 'Unscrew gas cap on fuel tank.', 'Remove pump handle from slot on pump.']","['Insert pump nozzle into gas tank slot.', 'Pull up next to the gas pump.']",Insert pump nozzle into gas tank slot.,0
9,0.6428571428571429,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.', 'Unscrew gas cap on fuel tank.', 'Remove pump handle from slot on pump.', 'Insert pump nozzle into gas tank slot.']","['Squeeze pump handle.', 'Unscrew gas cap on fuel tank.']",Squeeze pump handle.,0
10,0.7142857142857143,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.', 'Unscrew gas cap on fuel tank.', 'Remove pump handle from slot on pump.', 'Insert pump nozzle into gas tank slot.', 'Squeeze pump handle.']","['Replace pump handle in slot.', 'Remove pump handle from slot on pump.']",Replace pump handle in slot.,0
11,0.7857142857142857,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.', 'Unscrew gas cap on fuel tank.', 'Remove pump handle from slot on pump.', 'Insert pump nozzle into gas tank slot.', 'Squeeze pump handle.', 'Replace pump handle in slot.']","['Screw gas cap on fuel tank.', 'Open the fuel door on car.']",Screw gas cap on fuel tank.,0
12,0.8571428571428571,"['Pull up next to the gas pump.', 'Turn off the engine.', 'Get out of the car.', 'Slide credit card through slot on pump.', 'Press buttons on pump to authorize purchase.', 'Open the fuel door on car.', 'Unscrew gas cap on fuel tank.', 'Remove pump handle from slot on pump.', 'Insert pump nozzle into gas tank slot.', 'Squeeze pump handle.', 'Replace pump handle in slot.', 'Screw gas cap on fuel tank.']","['Close fuel door.', 'Unscrew gas cap on fuel tank.']",Close fuel door.,0
