task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
3,0.5,"['Pick up clock.', 'Open battery door on bottom.', 'Remove old batteries.']","['Put in new batteries.', 'Reset time on clock.']",Put in new batteries.,0
4,0.6666666666666666,"['Pick up clock.', 'Open battery door on bottom.', 'Remove old batteries.', 'Put in new batteries.']","['Pick up clock.', 'Close battery door.']",Close battery door.,1
5,0.8333333333333334,"['Pick up clock.', 'Open battery door on bottom.', 'Remove old batteries.', 'Put in new batteries.', 'Close battery door.']","['Reset time on clock.', 'Remove old batteries.']",Reset time on clock.,0
0,0.0,[],"['Get the clock.', 'Open the clock.']",Get the clock.,0
1,0.16666666666666666,['Get the clock.'],"['Place new batteries in the clock.', 'Find the latch where the batteries are.']",Find the latch where the batteries are.,1
2,0.3333333333333333,"['Get the clock.', 'Find the latch where the batteries are.']","['Put the clock back.', 'Open the clock.']",Open the clock.,1
3,0.5,"['Get the clock.', 'Find the latch where the batteries are.', 'Open the clock.']","['Put the clock back.', 'Take out the old batteries.']",Take out the old batteries.,1
4,0.6666666666666666,"['Get the clock.', 'Find the latch where the batteries are.', 'Open the clock.', 'Take out the old batteries.']","['Place new batteries in the clock.', 'Get the clock.']",Place new batteries in the clock.,0
5,0.8333333333333334,"['Get the clock.', 'Find the latch where the batteries are.', 'Open the clock.', 'Take out the old batteries.', 'Place new batteries in the clock.']","['Get the clock.', 'Put the clock back.']",Put the clock back.,1
0,0.0,[],"['Purchase new batteries', 'Purchase new batteries']",Purchase new batteries,1
1,0.16666666666666666,['Purchase new batteries'],"[""Open the alarm clock's battery hatch"", 'close hatch']",Open the alarm clock's battery hatch,0
2,0.3333333333333333,"['Purchase new batteries', ""Open the alarm clock's battery hatch""]","['close hatch', 'remove batteries']",remove batteries,1
3,0.5,"['Purchase new batteries', ""Open the alarm clock's battery hatch"", 'remove batteries']","['replace old batteries with new batteries', 'test alarm clock']",replace old batteries with new batteries,0
4,0.6666666666666666,"['Purchase new batteries', ""Open the alarm clock's battery hatch"", 'remove batteries', 'replace old batteries with new batteries']","['Purchase new batteries', 'close hatch']",close hatch,1
5,0.8333333333333334,"['Purchase new batteries', ""Open the alarm clock's battery hatch"", 'remove batteries', 'replace old batteries with new batteries', 'close hatch']","['test alarm clock', 'remove batteries']",test alarm clock,0
0,0.0,[],"['Buy new batteries', 'Buy new batteries']",Buy new batteries,0
1,0.2,['Buy new batteries'],"['Buy new batteries', 'Remove old batteries from the clock']",Remove old batteries from the clock,1
2,0.4,"['Buy new batteries', 'Remove old batteries from the clock']","['Install new batteries properly', 'Place the clock at its desired location']",Install new batteries properly,0
3,0.6,"['Buy new batteries', 'Remove old batteries from the clock', 'Install new batteries properly']","['Buy new batteries', 'Adjust the time to make it accurate']",Adjust the time to make it accurate,1
4,0.8,"['Buy new batteries', 'Remove old batteries from the clock', 'Install new batteries properly', 'Adjust the time to make it accurate']","['Buy new batteries', 'Place the clock at its desired location']",Place the clock at its desired location,1
0,0.0,[],"['remove old batteries from alarm clock', 'place new batteries in alarm clock']",remove old batteries from alarm clock,0
1,0.16666666666666666,['remove old batteries from alarm clock'],"['dispose of old batteries properly', 'obtain new batteries']",obtain new batteries,1
2,0.3333333333333333,"['remove old batteries from alarm clock', 'obtain new batteries']","['place new batteries in alarm clock', 'place alarm clock in original location']",place new batteries in alarm clock,0
3,0.5,"['remove old batteries from alarm clock', 'obtain new batteries', 'place new batteries in alarm clock']","['remove old batteries from alarm clock', 'assure alarm clock turns on']",assure alarm clock turns on,1
4,0.6666666666666666,"['remove old batteries from alarm clock', 'obtain new batteries', 'place new batteries in alarm clock', 'assure alarm clock turns on']","['dispose of old batteries properly', 'remove old batteries from alarm clock']",dispose of old batteries properly,0
5,0.8333333333333334,"['remove old batteries from alarm clock', 'obtain new batteries', 'place new batteries in alarm clock', 'assure alarm clock turns on', 'dispose of old batteries properly']","['place alarm clock in original location', 'obtain new batteries']",place alarm clock in original location,0
0,0.0,[],"['Locate the battery compartment on the alarm clock.', 'Remove the battery compartment cover.']",Locate the battery compartment on the alarm clock.,0
1,0.16666666666666666,['Locate the battery compartment on the alarm clock.'],"['Replace the battery compartment cover.', 'Remove the battery compartment cover.']",Remove the battery compartment cover.,1
2,0.3333333333333333,"['Locate the battery compartment on the alarm clock.', 'Remove the battery compartment cover.']","['Remove the old batteries.', 'Replace the battery compartment cover.']",Remove the old batteries.,0
3,0.5,"['Locate the battery compartment on the alarm clock.', 'Remove the battery compartment cover.', 'Remove the old batteries.']","['Insert new fresh batteries.', 'Locate the battery compartment on the alarm clock.']",Insert new fresh batteries.,0
4,0.6666666666666666,"['Locate the battery compartment on the alarm clock.', 'Remove the battery compartment cover.', 'Remove the old batteries.', 'Insert new fresh batteries.']","['Locate the battery compartment on the alarm clock.', 'Replace the battery compartment cover.']",Replace the battery compartment cover.,1
5,0.8333333333333334,"['Locate the battery compartment on the alarm clock.', 'Remove the battery compartment cover.', 'Remove the old batteries.', 'Insert new fresh batteries.', 'Replace the battery compartment cover.']","['Remove the old batteries.', 'Set the clock for the proper time.']",Set the clock for the proper time.,1
0,0.0,[],"['Take out bad batteries.', 'Open back of alarm clock.']",Open back of alarm clock.,1
1,0.2,['Open back of alarm clock.'],"['Take out bad batteries.', 'Close back of alarm clock.']",Take out bad batteries.,0
2,0.4,"['Open back of alarm clock.', 'Take out bad batteries.']","['Throw away bad batteries.', 'Close back of alarm clock.']",Throw away bad batteries.,0
3,0.6,"['Open back of alarm clock.', 'Take out bad batteries.', 'Throw away bad batteries.']","['Open back of alarm clock.', 'Put in new batteries.']",Put in new batteries.,1
4,0.8,"['Open back of alarm clock.', 'Take out bad batteries.', 'Throw away bad batteries.', 'Put in new batteries.']","['Close back of alarm clock.', 'Take out bad batteries.']",Close back of alarm clock.,0
0,0.0,[],"['Get new batteries.', 'Slide battery cover off using the small tab.']",Get new batteries.,0
1,0.16666666666666666,['Get new batteries.'],"['Slide battery cover off using the small tab.', 'Take alarm clock to an area with good lighting.']",Take alarm clock to an area with good lighting.,1
2,0.3333333333333333,"['Get new batteries.', 'Take alarm clock to an area with good lighting.']","['Remove old batteries one by one.', 'Slide battery cover off using the small tab.']",Slide battery cover off using the small tab.,1
3,0.5,"['Get new batteries.', 'Take alarm clock to an area with good lighting.', 'Slide battery cover off using the small tab.']","['Remember which way the batteries are facing before removing them.', 'Get new batteries.']",Remember which way the batteries are facing before removing them.,0
4,0.6666666666666666,"['Get new batteries.', 'Take alarm clock to an area with good lighting.', 'Slide battery cover off using the small tab.', 'Remember which way the batteries are facing before removing them.']","['Remove old batteries one by one.', 'Get new batteries.']",Remove old batteries one by one.,0
5,0.8333333333333334,"['Get new batteries.', 'Take alarm clock to an area with good lighting.', 'Slide battery cover off using the small tab.', 'Remember which way the batteries are facing before removing them.', 'Remove old batteries one by one.']","['Put new batteries in one by one as you remove old ones.', 'Get new batteries.']",Put new batteries in one by one as you remove old ones.,0
0,0.0,[],"['Get new batteries', 'Place batteries in battery case']",Get new batteries,0
1,0.16666666666666666,['Get new batteries'],"['Open battery case on alarm clock', 'Place batteries in battery case']",Open battery case on alarm clock,0
2,0.3333333333333333,"['Get new batteries', 'Open battery case on alarm clock']","['Check proper alignment of batteries', 'Close battery case']",Check proper alignment of batteries,0
3,0.5,"['Get new batteries', 'Open battery case on alarm clock', 'Check proper alignment of batteries']","['Get new batteries', 'Place batteries in battery case']",Place batteries in battery case,1
4,0.6666666666666666,"['Get new batteries', 'Open battery case on alarm clock', 'Check proper alignment of batteries', 'Place batteries in battery case']","['Close battery case', 'Open battery case on alarm clock']",Close battery case,0
5,0.8333333333333334,"['Get new batteries', 'Open battery case on alarm clock', 'Check proper alignment of batteries', 'Place batteries in battery case', 'Close battery case']","['Check that alarm clock is working properly', 'Get new batteries']",Check that alarm clock is working properly,0
0,0.0,[],"['Close compartment.', 'Open up battery compartment.']",Open up battery compartment.,1
1,0.16666666666666666,['Open up battery compartment.'],"['Take out old batteries.', 'Set alarm.']",Take out old batteries.,0
2,0.3333333333333333,"['Open up battery compartment.', 'Take out old batteries.']","['Put new batteries in.', 'Set alarm.']",Put new batteries in.,0
3,0.5,"['Open up battery compartment.', 'Take out old batteries.', 'Put new batteries in.']","['Close compartment.', 'Put on table.']",Close compartment.,0
4,0.6666666666666666,"['Open up battery compartment.', 'Take out old batteries.', 'Put new batteries in.', 'Close compartment.']","['Set alarm.', 'Take out old batteries.']",Set alarm.,0
5,0.8333333333333334,"['Open up battery compartment.', 'Take out old batteries.', 'Put new batteries in.', 'Close compartment.', 'Set alarm.']","['Put on table.', 'Take out old batteries.']",Put on table.,0
0,0.0,[],"['Check which kind of batteries your clock takes', 'Get new batteries from the store']",Check which kind of batteries your clock takes,0
1,0.16666666666666666,['Check which kind of batteries your clock takes'],"['Turn your clock over', 'Get new batteries from the store']",Get new batteries from the store,1
2,0.3333333333333333,"['Check which kind of batteries your clock takes', 'Get new batteries from the store']","['Get your alarm clock', 'Open battery compartment']",Get your alarm clock,0
3,0.5,"['Check which kind of batteries your clock takes', 'Get new batteries from the store', 'Get your alarm clock']","['Turn your clock over', 'Remove old batteries']",Turn your clock over,0
4,0.6666666666666666,"['Check which kind of batteries your clock takes', 'Get new batteries from the store', 'Get your alarm clock', 'Turn your clock over']","['Open battery compartment', 'Check which kind of batteries your clock takes']",Open battery compartment,0
5,0.8333333333333334,"['Check which kind of batteries your clock takes', 'Get new batteries from the store', 'Get your alarm clock', 'Turn your clock over', 'Open battery compartment']","['Remove old batteries', 'Get new batteries from the store']",Remove old batteries,0
0,0.0,[],"['Open battery case', 'Put new batteries in alarm clock.']",Open battery case,0
1,0.16666666666666666,['Open battery case'],"['Take dead batteries out of alarm clock.', 'Reset time on alarm clock.']",Take dead batteries out of alarm clock.,0
2,0.3333333333333333,"['Open battery case', 'Take dead batteries out of alarm clock.']","['Open pack of batteries', 'Close battery case.']",Open pack of batteries,0
3,0.5,"['Open battery case', 'Take dead batteries out of alarm clock.', 'Open pack of batteries']","['Put new batteries in alarm clock.', 'Reset time on alarm clock.']",Put new batteries in alarm clock.,0
4,0.6666666666666666,"['Open battery case', 'Take dead batteries out of alarm clock.', 'Open pack of batteries', 'Put new batteries in alarm clock.']","['Close battery case.', 'Open battery case']",Close battery case.,0
5,0.8333333333333334,"['Open battery case', 'Take dead batteries out of alarm clock.', 'Open pack of batteries', 'Put new batteries in alarm clock.', 'Close battery case.']","['Reset time on alarm clock.', 'Open pack of batteries']",Reset time on alarm clock.,0
0,0.0,[],"['Get batteries ready', 'Put in the new batteries']",Get batteries ready,0
1,0.16666666666666666,['Get batteries ready'],"['Take out the old batteries', 'Find the alarm clock']",Find the alarm clock,1
2,0.3333333333333333,"['Get batteries ready', 'Find the alarm clock']","[""Remove the cover that's hiding the batteries"", 'Put in the new batteries']",Remove the cover that's hiding the batteries,0
3,0.5,"['Get batteries ready', 'Find the alarm clock', ""Remove the cover that's hiding the batteries""]","['Take out the old batteries', 'Replace the cover']",Take out the old batteries,0
4,0.6666666666666666,"['Get batteries ready', 'Find the alarm clock', ""Remove the cover that's hiding the batteries"", 'Take out the old batteries']","['Put in the new batteries', 'Find the alarm clock']",Put in the new batteries,0
5,0.8333333333333334,"['Get batteries ready', 'Find the alarm clock', ""Remove the cover that's hiding the batteries"", 'Take out the old batteries', 'Put in the new batteries']","['Replace the cover', ""Remove the cover that's hiding the batteries""]",Replace the cover,0
0,0.0,[],"['Put the new batteries in.', 'Get new batteries.']",Get new batteries.,1
1,0.2,['Get new batteries.'],"['Test and see if it will work.', 'Take the old batteries out of an alarm clock.']",Take the old batteries out of an alarm clock.,1
2,0.4,"['Get new batteries.', 'Take the old batteries out of an alarm clock.']","['Put the new batteries in.', 'Recycle the old batteries.']",Put the new batteries in.,0
3,0.6,"['Get new batteries.', 'Take the old batteries out of an alarm clock.', 'Put the new batteries in.']","['Test and see if it will work.', 'Get new batteries.']",Test and see if it will work.,0
4,0.8,"['Get new batteries.', 'Take the old batteries out of an alarm clock.', 'Put the new batteries in.', 'Test and see if it will work.']","['Recycle the old batteries.', 'Get new batteries.']",Recycle the old batteries.,0
0,0.0,[],"['Open the battery slot.', 'Find some new batteries.']",Find some new batteries.,1
1,0.16666666666666666,['Find some new batteries.'],"['Open the battery slot.', 'Grab the alarm clock.']",Grab the alarm clock.,1
2,0.3333333333333333,"['Find some new batteries.', 'Grab the alarm clock.']","['Open the battery slot.', 'Place in the batteries.']",Open the battery slot.,0
3,0.5,"['Find some new batteries.', 'Grab the alarm clock.', 'Open the battery slot.']","['Check the negative and positive ends.', 'Close the battery slot.']",Check the negative and positive ends.,0
4,0.6666666666666666,"['Find some new batteries.', 'Grab the alarm clock.', 'Open the battery slot.', 'Check the negative and positive ends.']","['Place in the batteries.', 'Find some new batteries.']",Place in the batteries.,0
5,0.8333333333333334,"['Find some new batteries.', 'Grab the alarm clock.', 'Open the battery slot.', 'Check the negative and positive ends.', 'Place in the batteries.']","['Close the battery slot.', 'Open the battery slot.']",Close the battery slot.,0
0,0.0,[],"['open the back of the clock', 'get batteries']",get batteries,1
1,0.16666666666666666,['get batteries'],"['pick up clock', 'look and see which way the batteries go in']",pick up clock,0
2,0.3333333333333333,"['get batteries', 'pick up clock']","['open the back of the clock', 'look and see which way the batteries go in']",open the back of the clock,0
3,0.5,"['get batteries', 'pick up clock', 'open the back of the clock']","['get batteries', 'take out old batteries']",take out old batteries,1
4,0.6666666666666666,"['get batteries', 'pick up clock', 'open the back of the clock', 'take out old batteries']","['pick up clock', 'look and see which way the batteries go in']",look and see which way the batteries go in,1
5,0.8333333333333334,"['get batteries', 'pick up clock', 'open the back of the clock', 'take out old batteries', 'look and see which way the batteries go in']","['open the back of the clock', 'place batteries into clock']",place batteries into clock,1
0,0.0,[],"['Remove battery cover from clock.', 'Remove old batteries.']",Remove battery cover from clock.,0
1,0.16666666666666666,['Remove battery cover from clock.'],"['Remove old batteries.', 'Check battery size.']",Check battery size.,1
2,0.3333333333333333,"['Remove battery cover from clock.', 'Check battery size.']","['Remove old batteries.', 'Replace battery cover.']",Remove old batteries.,0
3,0.5,"['Remove battery cover from clock.', 'Check battery size.', 'Remove old batteries.']","['Dispose of old batteries properly.', 'Remove battery cover from clock.']",Dispose of old batteries properly.,0
4,0.6666666666666666,"['Remove battery cover from clock.', 'Check battery size.', 'Remove old batteries.', 'Dispose of old batteries properly.']","['Place new batteries into clock.', 'Remove battery cover from clock.']",Place new batteries into clock.,0
5,0.8333333333333334,"['Remove battery cover from clock.', 'Check battery size.', 'Remove old batteries.', 'Dispose of old batteries properly.', 'Place new batteries into clock.']","['Check battery size.', 'Replace battery cover.']",Replace battery cover.,1
0,0.0,[],"['Open battery compartment face-plate', 'Open battery compartment face-plate']",Open battery compartment face-plate,1
1,0.2,['Open battery compartment face-plate'],"['Get new batteries', 'Remove old batteries']",Remove old batteries,1
2,0.4,"['Open battery compartment face-plate', 'Remove old batteries']","['Replace compartment face-plate', 'Get new batteries']",Get new batteries,1
3,0.6,"['Open battery compartment face-plate', 'Remove old batteries', 'Get new batteries']","['Open battery compartment face-plate', 'Put new batteries into compartment']",Put new batteries into compartment,1
4,0.8,"['Open battery compartment face-plate', 'Remove old batteries', 'Get new batteries', 'Put new batteries into compartment']","['Remove old batteries', 'Replace compartment face-plate']",Replace compartment face-plate,1
0,0.0,[],"['Get new battery', 'Remove battery cover']",Get new battery,0
1,0.16666666666666666,['Get new battery'],"['Throw away cover', 'Check expiry date']",Check expiry date,1
2,0.3333333333333333,"['Get new battery', 'Check expiry date']","['Remove battery cover', 'Remove old battery']",Remove battery cover,0
3,0.5,"['Get new battery', 'Check expiry date', 'Remove battery cover']","['Throw away cover', 'Remove old battery']",Throw away cover,0
4,0.6666666666666666,"['Get new battery', 'Check expiry date', 'Remove battery cover', 'Throw away cover']","['Take alarm clock', 'Get new battery']",Take alarm clock,0
5,0.8333333333333334,"['Get new battery', 'Check expiry date', 'Remove battery cover', 'Throw away cover', 'Take alarm clock']","['Remove old battery', 'Remove battery cover']",Remove old battery,0
0,0.0,[],"['Remove battery cover from the alarm clock.', 'Get batteries.']",Remove battery cover from the alarm clock.,0
1,0.16666666666666666,['Remove battery cover from the alarm clock.'],"['Determine what type of batteries that you are going to need.', 'Remove battery cover from the alarm clock.']",Determine what type of batteries that you are going to need.,0
2,0.3333333333333333,"['Remove battery cover from the alarm clock.', 'Determine what type of batteries that you are going to need.']","['Remove battery cover from the alarm clock.', 'Replace battery cover.']",Replace battery cover.,1
3,0.5,"['Remove battery cover from the alarm clock.', 'Determine what type of batteries that you are going to need.', 'Replace battery cover.']","['Remove battery cover from the alarm clock.', 'Get batteries.']",Get batteries.,1
4,0.6666666666666666,"['Remove battery cover from the alarm clock.', 'Determine what type of batteries that you are going to need.', 'Replace battery cover.', 'Get batteries.']","['Remove battery cover from the alarm clock.', 'Remove battery cover from the alarm clock.']",Remove battery cover from the alarm clock.,0
5,0.8333333333333334,"['Remove battery cover from the alarm clock.', 'Determine what type of batteries that you are going to need.', 'Replace battery cover.', 'Get batteries.', 'Remove battery cover from the alarm clock.']","['Remove old batteries and dispose of properly (recycling, if possible).', 'Determine what type of batteries that you are going to need.']","Remove old batteries and dispose of properly (recycling, if possible).",0
0,0.0,[],"['have new batteries available', 'put new batteries in alarm clock']",have new batteries available,0
1,0.16666666666666666,['have new batteries available'],"['grab alarm clock', 'grab alarm clock']",grab alarm clock,1
2,0.3333333333333333,"['have new batteries available', 'grab alarm clock']","['take old batteries out of alarm clock', 'turn on alarm clock and set desired time']",take old batteries out of alarm clock,0
3,0.5,"['have new batteries available', 'grab alarm clock', 'take old batteries out of alarm clock']","['put new batteries in alarm clock', 'have new batteries available']",put new batteries in alarm clock,0
4,0.6666666666666666,"['have new batteries available', 'grab alarm clock', 'take old batteries out of alarm clock', 'put new batteries in alarm clock']","['grab alarm clock', 'close alarm clock']",close alarm clock,1
5,0.8333333333333334,"['have new batteries available', 'grab alarm clock', 'take old batteries out of alarm clock', 'put new batteries in alarm clock', 'close alarm clock']","['turn on alarm clock and set desired time', 'have new batteries available']",turn on alarm clock and set desired time,0
0,0.0,[],"['Take out the exhausted batteries', 'Take the new batteries']",Take the new batteries,1
1,0.16666666666666666,['Take the new batteries'],"['Take the new batteries', 'Open the back cover of the alarm clock']",Open the back cover of the alarm clock,1
2,0.3333333333333333,"['Take the new batteries', 'Open the back cover of the alarm clock']","['Close the battery cover', 'Take out the exhausted batteries']",Take out the exhausted batteries,1
3,0.5,"['Take the new batteries', 'Open the back cover of the alarm clock', 'Take out the exhausted batteries']","['Take out the batteries from their covers', 'Take the new batteries']",Take out the batteries from their covers,0
4,0.6666666666666666,"['Take the new batteries', 'Open the back cover of the alarm clock', 'Take out the exhausted batteries', 'Take out the batteries from their covers']","['Open the back cover of the alarm clock', 'Insert new batteries in the alarm clock maintaining the correct polarity']",Insert new batteries in the alarm clock maintaining the correct polarity,1
5,0.8333333333333334,"['Take the new batteries', 'Open the back cover of the alarm clock', 'Take out the exhausted batteries', 'Take out the batteries from their covers', 'Insert new batteries in the alarm clock maintaining the correct polarity']","['Open the back cover of the alarm clock', 'Close the battery cover']",Close the battery cover,1
0,0.0,[],"['Get what batteries you need.', 'Open the battery compartment.']",Open the battery compartment.,1
1,0.16666666666666666,['Open the battery compartment.'],"['Get what batteries you need.', 'Check to see what type and how many batteries you need.']",Check to see what type and how many batteries you need.,1
2,0.3333333333333333,"['Open the battery compartment.', 'Check to see what type and how many batteries you need.']","['When installing batteries check to see which way they go in.', 'Get what batteries you need.']",Get what batteries you need.,1
3,0.5,"['Open the battery compartment.', 'Check to see what type and how many batteries you need.', 'Get what batteries you need.']","['Open the battery compartment.', 'Install batteries.']",Install batteries.,1
4,0.6666666666666666,"['Open the battery compartment.', 'Check to see what type and how many batteries you need.', 'Get what batteries you need.', 'Install batteries.']","['When installing batteries check to see which way they go in.', 'Open the battery compartment.']",When installing batteries check to see which way they go in.,0
5,0.8333333333333334,"['Open the battery compartment.', 'Check to see what type and how many batteries you need.', 'Get what batteries you need.', 'Install batteries.', 'When installing batteries check to see which way they go in.']","['Open the battery compartment.', 'Close battery compartment.']",Close battery compartment.,1
0,0.0,[],"['Remove battery cover', 'Set the alarm']",Remove battery cover,0
1,0.16666666666666666,['Remove battery cover'],"['Remove battery cover', 'Remove old batteries']",Remove old batteries,1
2,0.3333333333333333,"['Remove battery cover', 'Remove old batteries']","['Set the alarm', 'Insert new batteries']",Insert new batteries,1
3,0.5,"['Remove battery cover', 'Remove old batteries', 'Insert new batteries']","['Replace battery cover', 'Remove battery cover']",Replace battery cover,0
4,0.6666666666666666,"['Remove battery cover', 'Remove old batteries', 'Insert new batteries', 'Replace battery cover']","['Remove battery cover', 'Set the time']",Set the time,1
5,0.8333333333333334,"['Remove battery cover', 'Remove old batteries', 'Insert new batteries', 'Replace battery cover', 'Set the time']","['Remove old batteries', 'Set the alarm']",Set the alarm,1
0,0.0,[],"['set the alarm', 'take the alarm clock']",take the alarm clock,1
1,0.16666666666666666,['take the alarm clock'],"['take out the old batteries', 'insert the new batteries into the alarm clock']",take out the old batteries,0
2,0.3333333333333333,"['take the alarm clock', 'take out the old batteries']","['open the new batteries', 'switch on the alarm clock']",open the new batteries,0
3,0.5,"['take the alarm clock', 'take out the old batteries', 'open the new batteries']","['set the alarm', 'insert the new batteries into the alarm clock']",insert the new batteries into the alarm clock,1
4,0.6666666666666666,"['take the alarm clock', 'take out the old batteries', 'open the new batteries', 'insert the new batteries into the alarm clock']","['switch on the alarm clock', 'take out the old batteries']",switch on the alarm clock,0
5,0.8333333333333334,"['take the alarm clock', 'take out the old batteries', 'open the new batteries', 'insert the new batteries into the alarm clock', 'switch on the alarm clock']","['set the alarm', 'open the new batteries']",set the alarm,0
0,0.0,[],"['Place the new batteries into the clock', 'Take back off of alarm clock']",Take back off of alarm clock,1
1,0.2,['Take back off of alarm clock'],"['Remove old batteries', 'Remove old batteries']",Remove old batteries,0
2,0.4,"['Take back off of alarm clock', 'Remove old batteries']","['Update the time', 'Place the new batteries into the clock']",Place the new batteries into the clock,1
3,0.6,"['Take back off of alarm clock', 'Remove old batteries', 'Place the new batteries into the clock']","['Replace cover', 'Take back off of alarm clock']",Replace cover,0
4,0.8,"['Take back off of alarm clock', 'Remove old batteries', 'Place the new batteries into the clock', 'Replace cover']","['Take back off of alarm clock', 'Update the time']",Update the time,1
0,0.0,[],"['Get new batteries of correct size', 'Take out old batteries']",Get new batteries of correct size,0
1,0.16666666666666666,['Get new batteries of correct size'],"['Discard old batteries', 'Remove alarm clock battery cover']",Remove alarm clock battery cover,1
2,0.3333333333333333,"['Get new batteries of correct size', 'Remove alarm clock battery cover']","['Insert new batteries', 'Take out old batteries']",Take out old batteries,1
3,0.5,"['Get new batteries of correct size', 'Remove alarm clock battery cover', 'Take out old batteries']","['Replace clock cover', 'Discard old batteries']",Discard old batteries,1
4,0.6666666666666666,"['Get new batteries of correct size', 'Remove alarm clock battery cover', 'Take out old batteries', 'Discard old batteries']","['Insert new batteries', 'Remove alarm clock battery cover']",Insert new batteries,0
5,0.8333333333333334,"['Get new batteries of correct size', 'Remove alarm clock battery cover', 'Take out old batteries', 'Discard old batteries', 'Insert new batteries']","['Remove alarm clock battery cover', 'Replace clock cover']",Replace clock cover,1
0,0.0,[],"['Get alarm clock', 'Remove old batteries']",Get alarm clock,0
1,0.16666666666666666,['Get alarm clock'],"['Remove battery compartment hatch', 'Put new batteries in']",Remove battery compartment hatch,0
2,0.3333333333333333,"['Get alarm clock', 'Remove battery compartment hatch']","['Put new batteries in', 'Remove old batteries']",Remove old batteries,1
3,0.5,"['Get alarm clock', 'Remove battery compartment hatch', 'Remove old batteries']","['Replace battery compartment hatch', 'Discard old batteries']",Discard old batteries,1
4,0.6666666666666666,"['Get alarm clock', 'Remove battery compartment hatch', 'Remove old batteries', 'Discard old batteries']","['Get alarm clock', 'Put new batteries in']",Put new batteries in,1
5,0.8333333333333334,"['Get alarm clock', 'Remove battery compartment hatch', 'Remove old batteries', 'Discard old batteries', 'Put new batteries in']","['Get alarm clock', 'Replace battery compartment hatch']",Replace battery compartment hatch,1
0,0.0,[],"['Open battery cover', 'Get clock']",Get clock,1
1,0.16666666666666666,['Get clock'],"['Get new batteries', 'Open battery cover']",Open battery cover,1
2,0.3333333333333333,"['Get clock', 'Open battery cover']","['Put batteries into clock', 'Take out old batteries']",Take out old batteries,1
3,0.5,"['Get clock', 'Open battery cover', 'Take out old batteries']","['Get clock', 'Get new batteries']",Get new batteries,1
4,0.6666666666666666,"['Get clock', 'Open battery cover', 'Take out old batteries', 'Get new batteries']","['Take them out of package', 'Open battery cover']",Take them out of package,0
5,0.8333333333333334,"['Get clock', 'Open battery cover', 'Take out old batteries', 'Get new batteries', 'Take them out of package']","['Put batteries into clock', 'Take out old batteries']",Put batteries into clock,0
0,0.0,[],"['Determine the battery size that is used by the alarm clock.', 'Get the appropriate number of correctly sized batteries from your storage location.']",Determine the battery size that is used by the alarm clock.,0
1,0.16666666666666666,['Determine the battery size that is used by the alarm clock.'],"['Get the appropriate number of correctly sized batteries from your storage location.', 'Get the appropriate number of correctly sized batteries from your storage location.']",Get the appropriate number of correctly sized batteries from your storage location.,0
2,0.3333333333333333,"['Determine the battery size that is used by the alarm clock.', 'Get the appropriate number of correctly sized batteries from your storage location.']","['Open the battery compartment on the alarm clock.', 'Remove the existing batteries.']",Open the battery compartment on the alarm clock.,0
3,0.5,"['Determine the battery size that is used by the alarm clock.', 'Get the appropriate number of correctly sized batteries from your storage location.', 'Open the battery compartment on the alarm clock.']","['Note in which direction the existing batteries are installed.', 'Install the new batteries facing the same direction as the old batteries.']",Note in which direction the existing batteries are installed.,0
4,0.6666666666666666,"['Determine the battery size that is used by the alarm clock.', 'Get the appropriate number of correctly sized batteries from your storage location.', 'Open the battery compartment on the alarm clock.', 'Note in which direction the existing batteries are installed.']","['Get the appropriate number of correctly sized batteries from your storage location.', 'Remove the existing batteries.']",Remove the existing batteries.,1
5,0.8333333333333334,"['Determine the battery size that is used by the alarm clock.', 'Get the appropriate number of correctly sized batteries from your storage location.', 'Open the battery compartment on the alarm clock.', 'Note in which direction the existing batteries are installed.', 'Remove the existing batteries.']","['Install the new batteries facing the same direction as the old batteries.', 'Open the battery compartment on the alarm clock.']",Install the new batteries facing the same direction as the old batteries.,0
0,0.0,[],"['Grab a screw driver', 'Take cover off of battery holder']",Grab a screw driver,0
1,0.16666666666666666,['Grab a screw driver'],"['Grab some new batteries', 'Put cover back on']",Grab some new batteries,0
2,0.3333333333333333,"['Grab a screw driver', 'Grab some new batteries']","['Put in new batteries', 'Take cover off of battery holder']",Take cover off of battery holder,1
3,0.5,"['Grab a screw driver', 'Grab some new batteries', 'Take cover off of battery holder']","['Take out old batteries', 'Grab a screw driver']",Take out old batteries,0
4,0.6666666666666666,"['Grab a screw driver', 'Grab some new batteries', 'Take cover off of battery holder', 'Take out old batteries']","['Put in new batteries', 'Grab some new batteries']",Put in new batteries,0
5,0.8333333333333334,"['Grab a screw driver', 'Grab some new batteries', 'Take cover off of battery holder', 'Take out old batteries', 'Put in new batteries']","['Put cover back on', 'Take cover off of battery holder']",Put cover back on,0
0,0.0,[],"['Open new battery back', 'Open battery compartment']",Open battery compartment,1
1,0.16666666666666666,['Open battery compartment'],"['Dispose of old batteries', 'Take out old batteries']",Take out old batteries,1
2,0.3333333333333333,"['Open battery compartment', 'Take out old batteries']","['Put new batteries in compartment', 'Dispose of old batteries']",Dispose of old batteries,1
3,0.5,"['Open battery compartment', 'Take out old batteries', 'Dispose of old batteries']","['Open new battery back', 'Close battery compartment']",Open new battery back,0
