task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
1,0.16666666666666666,['find a good instructor'],"['get in the car', 'get in the car']",get in the car,0
2,0.3333333333333333,"['find a good instructor', 'get in the car']","['fasten the seat belt', ""follow the instructor's directions""]",fasten the seat belt,0
3,0.5,"['find a good instructor', 'get in the car', 'fasten the seat belt']","['start the car', 'be careful']",start the car,0
4,0.6666666666666666,"['find a good instructor', 'get in the car', 'fasten the seat belt', 'start the car']","['find a good instructor', ""follow the instructor's directions""]",follow the instructor's directions,1
5,0.8333333333333334,"['find a good instructor', 'get in the car', 'fasten the seat belt', 'start the car', ""follow the instructor's directions""]","['be careful', 'fasten the seat belt']",be careful,0
0,0.0,[],"['Do everything the instructor says', 'Go to driving school']",Go to driving school,1
1,0.16666666666666666,['Go to driving school'],"['Wait for your turn to drive', 'Pay attention to the road']",Wait for your turn to drive,0
2,0.3333333333333333,"['Go to driving school', 'Wait for your turn to drive']","['Pay attention to the road', 'Get in the car']",Get in the car,1
3,0.5,"['Go to driving school', 'Wait for your turn to drive', 'Get in the car']","['Go to driving school', 'Do everything the instructor says']",Do everything the instructor says,1
4,0.6666666666666666,"['Go to driving school', 'Wait for your turn to drive', 'Get in the car', 'Do everything the instructor says']","['Pay attention to the road', 'Go to driving school']",Pay attention to the road,0
5,0.8333333333333334,"['Go to driving school', 'Wait for your turn to drive', 'Get in the car', 'Do everything the instructor says', 'Pay attention to the road']","['Get in the car', 'Drive the speed limit']",Drive the speed limit,1
0,0.0,[],"['Pay for your lesson', 'Go to the place that gives driving instructions']",Go to the place that gives driving instructions,1
1,0.16666666666666666,['Go to the place that gives driving instructions'],"['Get into the car', 'Get into the car']",Get into the car,0
2,0.3333333333333333,"['Go to the place that gives driving instructions', 'Get into the car']","['Wait for the instructor to get into the car', 'Pay for your lesson']",Wait for the instructor to get into the car,0
3,0.5,"['Go to the place that gives driving instructions', 'Get into the car', 'Wait for the instructor to get into the car']","['Follow the instructors directions for driving', 'Go to the place that gives driving instructions']",Follow the instructors directions for driving,0
4,0.6666666666666666,"['Go to the place that gives driving instructions', 'Get into the car', 'Wait for the instructor to get into the car', 'Follow the instructors directions for driving']","['Go to the place that gives driving instructions', 'Practice whatever they have you practice']",Practice whatever they have you practice,1
5,0.8333333333333334,"['Go to the place that gives driving instructions', 'Get into the car', 'Wait for the instructor to get into the car', 'Follow the instructors directions for driving', 'Practice whatever they have you practice']","['Wait for the instructor to get into the car', 'Pay for your lesson']",Pay for your lesson,1
0,0.0,[],"['Meeting my teacher', 'Arriving at the school']",Arriving at the school,1
1,0.16666666666666666,['Arriving at the school'],"['Going inside', 'Signing up']",Going inside,0
2,0.3333333333333333,"['Arriving at the school', 'Going inside']","['Signing up', 'Learning to drive']",Signing up,0
3,0.5,"['Arriving at the school', 'Going inside', 'Signing up']","['Meeting my teacher', 'Arriving at the school']",Meeting my teacher,0
4,0.6666666666666666,"['Arriving at the school', 'Going inside', 'Signing up', 'Meeting my teacher']","['Getting in the car', 'Going inside']",Getting in the car,0
5,0.8333333333333334,"['Arriving at the school', 'Going inside', 'Signing up', 'Meeting my teacher', 'Getting in the car']","['Signing up', 'Learning to drive']",Learning to drive,1
0,0.0,[],"['Get in drivers seat.', 'Get in drivers seat.']",Get in drivers seat.,0
1,0.16666666666666666,['Get in drivers seat.'],"['Put in key.', 'Listen to passenger tell you what to do.']",Put in key.,0
2,0.3333333333333333,"['Get in drivers seat.', 'Put in key.']","['Turn key.', 'Make sure all seat belts are on.']",Turn key.,0
3,0.5,"['Get in drivers seat.', 'Put in key.', 'Turn key.']","['Get in drivers seat.', 'Wait for other person to get in passenger seat.']",Wait for other person to get in passenger seat.,1
4,0.6666666666666666,"['Get in drivers seat.', 'Put in key.', 'Turn key.', 'Wait for other person to get in passenger seat.']","['Make sure all seat belts are on.', 'Get in drivers seat.']",Make sure all seat belts are on.,0
5,0.8333333333333334,"['Get in drivers seat.', 'Put in key.', 'Turn key.', 'Wait for other person to get in passenger seat.', 'Make sure all seat belts are on.']","['Get in drivers seat.', 'Listen to passenger tell you what to do.']",Listen to passenger tell you what to do.,1
0,0.0,[],"['Check to ensure you can see correctly in mirrors.', 'Go to car.']",Go to car.,1
1,0.16666666666666666,['Go to car.'],"['Start car.', ""Get in driver's seat.""]",Get in driver's seat.,1
2,0.3333333333333333,"['Go to car.', ""Get in driver's seat.""]","['Start car.', 'Buckle seatbelt.']",Buckle seatbelt.,1
3,0.5,"['Go to car.', ""Get in driver's seat."", 'Buckle seatbelt.']","['Go to car.', 'Check to ensure you can see correctly in mirrors.']",Check to ensure you can see correctly in mirrors.,1
4,0.6666666666666666,"['Go to car.', ""Get in driver's seat."", 'Buckle seatbelt.', 'Check to ensure you can see correctly in mirrors.']","[""Get in driver's seat."", 'Check to ensure seat is the proper distance from the controls.']",Check to ensure seat is the proper distance from the controls.,1
5,0.8333333333333334,"['Go to car.', ""Get in driver's seat."", 'Buckle seatbelt.', 'Check to ensure you can see correctly in mirrors.', 'Check to ensure seat is the proper distance from the controls.']","['Start car.', 'Go to car.']",Start car.,0
0,0.0,[],"['Get in the car with driver', 'Find a driving school']",Find a driving school,1
1,0.16666666666666666,['Find a driving school'],"['Call them and schedule an appointment', 'Listen to everything he says']",Call them and schedule an appointment,0
2,0.3333333333333333,"['Find a driving school', 'Call them and schedule an appointment']","['Get in the car with driver', ""Drive until you're done learning""]",Get in the car with driver,0
3,0.5,"['Find a driving school', 'Call them and schedule an appointment', 'Get in the car with driver']","['Listen to everything he says', 'Find a driving school']",Listen to everything he says,0
4,0.6666666666666666,"['Find a driving school', 'Call them and schedule an appointment', 'Get in the car with driver', 'Listen to everything he says']","['Find a driving school', ""Don't get excited""]",Don't get excited,1
5,0.8333333333333334,"['Find a driving school', 'Call them and schedule an appointment', 'Get in the car with driver', 'Listen to everything he says', ""Don't get excited""]","[""Drive until you're done learning"", 'Find a driving school']",Drive until you're done learning,0
0,0.0,[],"['Walk into company that I am taking lesson with', 'Walk into company that I am taking lesson with']",Walk into company that I am taking lesson with,0
1,0.16666666666666666,['Walk into company that I am taking lesson with'],"['Talk to person at desk', 'Talk to person at desk']",Talk to person at desk,0
2,0.3333333333333333,"['Walk into company that I am taking lesson with', 'Talk to person at desk']","['Show instructor I know the basics of the car', 'Show identification']",Show identification,1
3,0.5,"['Walk into company that I am taking lesson with', 'Talk to person at desk', 'Show identification']","['Turn on and off lights', 'Start the driving lesson']",Start the driving lesson,1
4,0.6666666666666666,"['Walk into company that I am taking lesson with', 'Talk to person at desk', 'Show identification', 'Start the driving lesson']","['Show instructor I know the basics of the car', 'Walk into company that I am taking lesson with']",Show instructor I know the basics of the car,0
5,0.8333333333333334,"['Walk into company that I am taking lesson with', 'Talk to person at desk', 'Show identification', 'Start the driving lesson', 'Show instructor I know the basics of the car']","['Show identification', 'Turn on and off lights']",Turn on and off lights,1
0,0.0,[],"['Open the car door', 'Allow instructor to sit in the passenger seat']",Open the car door,0
1,0.2,['Open the car door'],"['Open the car door', ""Sit in the driver's seat""]",Sit in the driver's seat,1
2,0.4,"['Open the car door', ""Sit in the driver's seat""]","['Take advice and directions from the instructor.', 'Allow instructor to sit in the passenger seat']",Allow instructor to sit in the passenger seat,1
3,0.6,"['Open the car door', ""Sit in the driver's seat"", 'Allow instructor to sit in the passenger seat']","['Open the car door', 'Begin driving the car']",Begin driving the car,1
4,0.8,"['Open the car door', ""Sit in the driver's seat"", 'Allow instructor to sit in the passenger seat', 'Begin driving the car']","['Take advice and directions from the instructor.', ""Sit in the driver's seat""]",Take advice and directions from the instructor.,0
0,0.0,[],"['find a location for the driving lesson', 'sign up for the lesson']",find a location for the driving lesson,0
1,0.16666666666666666,['find a location for the driving lesson'],"['sign up for the lesson', 'sign up for the lesson']",sign up for the lesson,0
2,0.3333333333333333,"['find a location for the driving lesson', 'sign up for the lesson']","['get transportation to the lesson', 'get in car']",get transportation to the lesson,0
3,0.5,"['find a location for the driving lesson', 'sign up for the lesson', 'get transportation to the lesson']","['follow instructors instructions', 'check in with the instructor']",check in with the instructor,1
4,0.6666666666666666,"['find a location for the driving lesson', 'sign up for the lesson', 'get transportation to the lesson', 'check in with the instructor']","['sign up for the lesson', 'get in car']",get in car,1
5,0.8333333333333334,"['find a location for the driving lesson', 'sign up for the lesson', 'get transportation to the lesson', 'check in with the instructor', 'get in car']","['find a location for the driving lesson', 'follow instructors instructions']",follow instructors instructions,1
0,0.0,[],"['Contact the driving school and make an appointment.', 'Do some research online to find a driving school.']",Do some research online to find a driving school.,1
1,0.2,['Do some research online to find a driving school.'],"['Return to the origin location and make your payment.', 'Contact the driving school and make an appointment.']",Contact the driving school and make an appointment.,1
2,0.4,"['Do some research online to find a driving school.', 'Contact the driving school and make an appointment.']","['Bring the vehicle you are going to use for the lesson to the appropriate place.', 'Return to the origin location and make your payment.']",Bring the vehicle you are going to use for the lesson to the appropriate place.,0
3,0.6,"['Do some research online to find a driving school.', 'Contact the driving school and make an appointment.', 'Bring the vehicle you are going to use for the lesson to the appropriate place.']","['Do some research online to find a driving school.', ""Drive according to the teacher's instructions.""]",Drive according to the teacher's instructions.,1
4,0.8,"['Do some research online to find a driving school.', 'Contact the driving school and make an appointment.', 'Bring the vehicle you are going to use for the lesson to the appropriate place.', ""Drive according to the teacher's instructions.""]","['Do some research online to find a driving school.', 'Return to the origin location and make your payment.']",Return to the origin location and make your payment.,1
0,0.0,[],"['Arrive at appointment with instructor', 'Arrive at appointment with instructor']",Arrive at appointment with instructor,1
1,0.16666666666666666,['Arrive at appointment with instructor'],"['Get into passenger seat', 'Get into passenger seat']",Get into passenger seat,1
2,0.3333333333333333,"['Arrive at appointment with instructor', 'Get into passenger seat']","[""Follow instructor's instructions for driving lesson"", 'Learn']",Follow instructor's instructions for driving lesson,0
3,0.5,"['Arrive at appointment with instructor', 'Get into passenger seat', ""Follow instructor's instructions for driving lesson""]","['Drive carefully', 'Leave driving lesson']",Drive carefully,0
4,0.6666666666666666,"['Arrive at appointment with instructor', 'Get into passenger seat', ""Follow instructor's instructions for driving lesson"", 'Drive carefully']","['Learn', 'Arrive at appointment with instructor']",Learn,0
5,0.8333333333333334,"['Arrive at appointment with instructor', 'Get into passenger seat', ""Follow instructor's instructions for driving lesson"", 'Drive carefully', 'Learn']","['Get into passenger seat', 'Leave driving lesson']",Leave driving lesson,1
0,0.0,[],"['Pay money to the school', 'Go to driving school']",Go to driving school,1
1,0.2,['Go to driving school'],"['Pay money to the school', 'Take the driving lesson']",Pay money to the school,0
2,0.4,"['Go to driving school', 'Pay money to the school']","['Get in car with instructor', 'Get out of the car']",Get in car with instructor,0
3,0.6,"['Go to driving school', 'Pay money to the school', 'Get in car with instructor']","['Take the driving lesson', 'Go to driving school']",Take the driving lesson,0
4,0.8,"['Go to driving school', 'Pay money to the school', 'Get in car with instructor', 'Take the driving lesson']","['Get out of the car', 'Pay money to the school']",Get out of the car,0
0,0.0,[],"['Get a ride to the lesson', 'Enter the car']",Get a ride to the lesson,0
1,0.16666666666666666,['Get a ride to the lesson'],"['Get a ride to the lesson', 'Enter the driving school']",Enter the driving school,1
2,0.3333333333333333,"['Get a ride to the lesson', 'Enter the driving school']","['Drive correctly', 'Say hello to the instructor']",Say hello to the instructor,1
3,0.5,"['Get a ride to the lesson', 'Enter the driving school', 'Say hello to the instructor']","['Get a ride to the lesson', 'Enter the car']",Enter the car,1
4,0.6666666666666666,"['Get a ride to the lesson', 'Enter the driving school', 'Say hello to the instructor', 'Enter the car']","['Drive correctly', 'Enter the driving school']",Drive correctly,0
5,0.8333333333333334,"['Get a ride to the lesson', 'Enter the driving school', 'Say hello to the instructor', 'Enter the car', 'Drive correctly']","['Get a ride to the lesson', 'Learn from the instructor']",Learn from the instructor,1
0,0.0,[],"['make an appointment with a driving lesson teacher', 'put on seat belt']",make an appointment with a driving lesson teacher,0
1,0.16666666666666666,['make an appointment with a driving lesson teacher'],"['exit the vehicle', 'get into vehicle with the teacher']",get into vehicle with the teacher,1
2,0.3333333333333333,"['make an appointment with a driving lesson teacher', 'get into vehicle with the teacher']","['put on seat belt', 'exit the vehicle']",put on seat belt,0
3,0.5,"['make an appointment with a driving lesson teacher', 'get into vehicle with the teacher', 'put on seat belt']","['exit the vehicle', 'start driving lesson for certain amount of time']",start driving lesson for certain amount of time,1
4,0.6666666666666666,"['make an appointment with a driving lesson teacher', 'get into vehicle with the teacher', 'put on seat belt', 'start driving lesson for certain amount of time']","['pay the teacher for the lesson', 'make an appointment with a driving lesson teacher']",pay the teacher for the lesson,0
5,0.8333333333333334,"['make an appointment with a driving lesson teacher', 'get into vehicle with the teacher', 'put on seat belt', 'start driving lesson for certain amount of time', 'pay the teacher for the lesson']","['exit the vehicle', 'make an appointment with a driving lesson teacher']",exit the vehicle,0
0,0.0,[],"['Put on your seatbelt.', 'Get in the car.']",Get in the car.,1
1,0.16666666666666666,['Get in the car.'],"['Adjust your seat according to your need.', 'Put on your seatbelt.']",Put on your seatbelt.,1
2,0.3333333333333333,"['Get in the car.', 'Put on your seatbelt.']","['Adjust your seat according to your need.', 'Check your mirrors.']",Check your mirrors.,1
3,0.5,"['Get in the car.', 'Put on your seatbelt.', 'Check your mirrors.']","['Adjust mirrors according to your need.', 'Get in the car.']",Adjust mirrors according to your need.,0
4,0.6666666666666666,"['Get in the car.', 'Put on your seatbelt.', 'Check your mirrors.', 'Adjust mirrors according to your need.']","['Adjust your seat according to your need.', 'Get in the car.']",Adjust your seat according to your need.,0
5,0.8333333333333334,"['Get in the car.', 'Put on your seatbelt.', 'Check your mirrors.', 'Adjust mirrors according to your need.', 'Adjust your seat according to your need.']","['Turn on the engine.', 'Check your mirrors.']",Turn on the engine.,0
0,0.0,[],"['Find out and drive to your nearest DMV/driving school.', 'After done, see your results, and see where you can go from there.']",Find out and drive to your nearest DMV/driving school.,0
1,0.16666666666666666,['Find out and drive to your nearest DMV/driving school.'],"['Go to the counter after waiting in line and ask about driving lessons.', 'Listen to your instructor, and obey all traffic laws, driving laws, etc., in your area.']",Go to the counter after waiting in line and ask about driving lessons.,0
2,0.3333333333333333,"['Find out and drive to your nearest DMV/driving school.', 'Go to the counter after waiting in line and ask about driving lessons.']","['When your name is called, go back to the counter and follow-up.', 'Listen to your instructor, and obey all traffic laws, driving laws, etc., in your area.']","When your name is called, go back to the counter and follow-up.",0
3,0.5,"['Find out and drive to your nearest DMV/driving school.', 'Go to the counter after waiting in line and ask about driving lessons.', 'When your name is called, go back to the counter and follow-up.']","['When you are told to drive, go with your instructor and get in a car.', 'Find out and drive to your nearest DMV/driving school.']","When you are told to drive, go with your instructor and get in a car.",0
4,0.6666666666666666,"['Find out and drive to your nearest DMV/driving school.', 'Go to the counter after waiting in line and ask about driving lessons.', 'When your name is called, go back to the counter and follow-up.', 'When you are told to drive, go with your instructor and get in a car.']","['Find out and drive to your nearest DMV/driving school.', 'Listen to your instructor, and obey all traffic laws, driving laws, etc., in your area.']","Listen to your instructor, and obey all traffic laws, driving laws, etc., in your area.",1
5,0.8333333333333334,"['Find out and drive to your nearest DMV/driving school.', 'Go to the counter after waiting in line and ask about driving lessons.', 'When your name is called, go back to the counter and follow-up.', 'When you are told to drive, go with your instructor and get in a car.', 'Listen to your instructor, and obey all traffic laws, driving laws, etc., in your area.']","['After done, see your results, and see where you can go from there.', 'Go to the counter after waiting in line and ask about driving lessons.']","After done, see your results, and see where you can go from there.",0
0,0.0,[],"['Set a date with your instructor', 'Set a date with your instructor']",Set a date with your instructor,0
1,0.2,['Set a date with your instructor'],"['Set a date with your instructor', 'Wait for the date to arrive']",Wait for the date to arrive,1
2,0.4,"['Set a date with your instructor', 'Wait for the date to arrive']","['Practice driving with your instructor', 'Put on comfortable shoes']",Put on comfortable shoes,1
3,0.6,"['Set a date with your instructor', 'Wait for the date to arrive', 'Put on comfortable shoes']","['Go to the location where you are learning to drive', 'Set a date with your instructor']",Go to the location where you are learning to drive,0
4,0.8,"['Set a date with your instructor', 'Wait for the date to arrive', 'Put on comfortable shoes', 'Go to the location where you are learning to drive']","['Wait for the date to arrive', 'Practice driving with your instructor']",Practice driving with your instructor,1
0,0.0,[],"['schedule a time for driving lesson', 'hire a driving instructor']",hire a driving instructor,1
1,0.2,['hire a driving instructor'],"['schedule a time for driving lesson', 'hire a driving instructor']",schedule a time for driving lesson,0
2,0.4,"['hire a driving instructor', 'schedule a time for driving lesson']","['listen to instructor', 'arrive at driving lesson']",arrive at driving lesson,1
3,0.6,"['hire a driving instructor', 'schedule a time for driving lesson', 'arrive at driving lesson']","['get in driving vehicle', 'hire a driving instructor']",get in driving vehicle,0
4,0.8,"['hire a driving instructor', 'schedule a time for driving lesson', 'arrive at driving lesson', 'get in driving vehicle']","['hire a driving instructor', 'listen to instructor']",listen to instructor,1
0,0.0,[],"['go to driving instructor', 'Get in car']",Get in car,1
1,0.16666666666666666,['Get in car'],"['Be driven to drivers education class', 'walk to car with driving instructor']",Be driven to drivers education class,0
2,0.3333333333333333,"['Get in car', 'Be driven to drivers education class']","['go to driving instructor', 'drive and learn from your driving instructor']",go to driving instructor,0
3,0.5,"['Get in car', 'Be driven to drivers education class', 'go to driving instructor']","['drive and learn from your driving instructor', 'walk to car with driving instructor']",walk to car with driving instructor,1
4,0.6666666666666666,"['Get in car', 'Be driven to drivers education class', 'go to driving instructor', 'walk to car with driving instructor']","[""sit in driver's side seat"", 'Get in car']",sit in driver's side seat,0
5,0.8333333333333334,"['Get in car', 'Be driven to drivers education class', 'go to driving instructor', 'walk to car with driving instructor', ""sit in driver's side seat""]","['go to driving instructor', 'drive and learn from your driving instructor']",drive and learn from your driving instructor,1
0,0.0,[],"['Acquire a car', 'Sign up with a driving instructor']",Acquire a car,0
1,0.2,['Acquire a car'],"['Go over car controls', 'Sign up with a driving instructor']",Sign up with a driving instructor,1
2,0.4,"['Acquire a car', 'Sign up with a driving instructor']","['Go over basic driving laws', 'Drive around with instructor in passenger seat']",Go over basic driving laws,0
3,0.6,"['Acquire a car', 'Sign up with a driving instructor', 'Go over basic driving laws']","['Acquire a car', 'Go over car controls']",Go over car controls,1
4,0.8,"['Acquire a car', 'Sign up with a driving instructor', 'Go over basic driving laws', 'Go over car controls']","['Drive around with instructor in passenger seat', 'Sign up with a driving instructor']",Drive around with instructor in passenger seat,0
0,0.0,[],"['Keep eyes on road', 'Get in the car']",Get in the car,1
1,0.16666666666666666,['Get in the car'],"['Get in the car', 'Navigate the road']",Navigate the road,1
2,0.3333333333333333,"['Get in the car', 'Navigate the road']","['Accelerate when appropriate', 'Keep eyes on road']",Keep eyes on road,1
3,0.5,"['Get in the car', 'Navigate the road', 'Keep eyes on road']","['Put seat belt on', 'Get in the car']",Put seat belt on,0
4,0.6666666666666666,"['Get in the car', 'Navigate the road', 'Keep eyes on road', 'Put seat belt on']","['Put foot on the pedal', 'Get in the car']",Put foot on the pedal,0
5,0.8333333333333334,"['Get in the car', 'Navigate the road', 'Keep eyes on road', 'Put seat belt on', 'Put foot on the pedal']","['Navigate the road', 'Accelerate when appropriate']",Accelerate when appropriate,1
0,0.0,[],"['Meet your instructor at the car.', 'Meet your instructor at the car.']",Meet your instructor at the car.,1
1,0.16666666666666666,['Meet your instructor at the car.'],"['Put your seat belt on.', 'Enter the car.']",Enter the car.,1
2,0.3333333333333333,"['Meet your instructor at the car.', 'Enter the car.']","['Adjust mirrors if needed.', 'Adjust your seat if needed.']",Adjust your seat if needed.,1
3,0.5,"['Meet your instructor at the car.', 'Enter the car.', 'Adjust your seat if needed.']","['Put your seat belt on.', 'Meet your instructor at the car.']",Put your seat belt on.,0
4,0.6666666666666666,"['Meet your instructor at the car.', 'Enter the car.', 'Adjust your seat if needed.', 'Put your seat belt on.']","['Adjust mirrors if needed.', 'Meet your instructor at the car.']",Adjust mirrors if needed.,0
5,0.8333333333333334,"['Meet your instructor at the car.', 'Enter the car.', 'Adjust your seat if needed.', 'Put your seat belt on.', 'Adjust mirrors if needed.']","['Start the car.', 'Enter the car.']",Start the car.,0
