task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
0,0,[],"['Find out how much the bus ride costs, either online or by calling bus company', 'About one block away from your stop, pull the \\']","Find out how much the bus ride costs, either online or by calling bus company",0
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Take the tickets', 'Find bus schedule information']",Find bus schedule information,1
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information']","['Ring the bell when you see your destination', 'Find out what bus to take.']",Find out what bus to take.,1
3,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Find out what bus to take.']","['go to bus stop', 'Exit bus at your destination.']",go to bus stop,0
4,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Find out what bus to take.', 'go to bus stop']","['when it arrives get on', 'Check to bus schedule to see when the bus is running.']",when it arrives get on,0
5,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Find out what bus to take.', 'go to bus stop', 'when it arrives get on']","['Wait for the Bus', 'Find empty seat to sit in.']",Find empty seat to sit in.,1
6,75.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Find out what bus to take.', 'go to bus stop', 'when it arrives get on', 'Find empty seat to sit in.']","['The bus arrives at the departure station', 'Stand up.']",Stand up.,1
7,75.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Find out what bus to take.', 'go to bus stop', 'when it arrives get on', 'Find empty seat to sit in.', 'Stand up.']","['Walk to back door.', 'Walk to the bus stop']",Walk to back door.,0
8,80.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Find out what bus to take.', 'go to bus stop', 'when it arrives get on', 'Find empty seat to sit in.', 'Stand up.', 'Walk to back door.']","['Pay fare', 'thank the driver, possibly tip']","thank the driver, possibly tip",1
9,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Find bus schedule information', 'Find out what bus to take.', 'go to bus stop', 'when it arrives get on', 'Find empty seat to sit in.', 'Stand up.', 'Walk to back door.', 'thank the driver, possibly tip']","['Exit bus at your destination.', 'Keep looking for your bus']",Exit bus at your destination.,0
0,0,[],"['ride', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Find a seat', 'Get a bus schedule']",Get a bus schedule,1
2,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule']","['Wait for the Bus', 'Pull cord at stop']",Wait for the Bus,0
3,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Wait for the Bus']","['board bus', 'When the driver stops and opens the door, leave the bus.']",board bus,0
4,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Wait for the Bus', 'board bus']","['pay bus fare', 'get off at stop.']",pay bus fare,0
5,60.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Wait for the Bus', 'board bus', 'pay bus fare']","['Ride to desired destination', 'Check bus schedule']",Ride to desired destination,0
0,0,[],"['Find out how much the bus ride costs, either online or by calling bus company', 'Find seat on bus and sit.']","Find out how much the bus ride costs, either online or by calling bus company",0
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['When bus comes wait for doors to open', 'Get a local bus map or bus schedule.']",Get a local bus map or bus schedule.,1
2,10.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.']","['Check the bus schedule to make sure that the bus route stops by destination.', 'Enter bus.']",Check the bus schedule to make sure that the bus route stops by destination.,0
3,10.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.']","['Check the bus schedule to find the times that the bus stops by your location.', 'Step on bus']",Check the bus schedule to find the times that the bus stops by your location.,0
4,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.']","['go to door', 'wait for bus']",wait for bus,1
5,35.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'wait for bus']","['Bus arrives at the source location', 'pull signal for stop']",Bus arrives at the source location,0
6,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'wait for bus', 'Bus arrives at the source location']","['Get off bus ', 'Board the bus']",Board the bus,1
7,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'wait for bus', 'Bus arrives at the source location', 'Board the bus']","['Exit bus.', 'pay fare']",pay fare,1
8,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'wait for bus', 'Bus arrives at the source location', 'Board the bus', 'pay fare']","['Sit or stand to location', 'Wait for the bus']",Sit or stand to location,0
9,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'wait for bus', 'Bus arrives at the source location', 'Board the bus', 'pay fare', 'Sit or stand to location']","['Walk to the bus stop', 'Pull cord at stop']",Pull cord at stop,1
10,85.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'wait for bus', 'Bus arrives at the source location', 'Board the bus', 'pay fare', 'Sit or stand to location', 'Pull cord at stop']","['Bus stops at destination', 'Swipe bus pass']",Bus stops at destination,0
11,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'wait for bus', 'Bus arrives at the source location', 'Board the bus', 'pay fare', 'Sit or stand to location', 'Pull cord at stop', 'Bus stops at destination']","['Walk to bus stop', 'Exit bus.']",Exit bus.,1
0,0,[],"['Once you arrive at destination, get off the bus', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Get a bus schedule', ' To pay the fare, you can either buy a bus pass or pay each time you ride the bus.']",Get a bus schedule,0
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule']","['Step on bus', 'Decide which bus']",Decide which bus,1
3,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Decide which bus']","['Wait for bus to reach destination.', 'Stand at the bus stop']",Stand at the bus stop,1
4,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Decide which bus', 'Stand at the bus stop']","['When the bus comes enter the bus', 'Get off at your stop']",When the bus comes enter the bus,0
5,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Decide which bus', 'Stand at the bus stop', 'When the bus comes enter the bus']","['Find an empty seat', 'Walk to the bus stop.']",Find an empty seat,0
6,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Decide which bus', 'Stand at the bus stop', 'When the bus comes enter the bus', 'Find an empty seat']","['Go to the bus stop', ""Sit down or stand if there isn't an empty seat""]",Sit down or stand if there isn't an empty seat,1
7,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Decide which bus', 'Stand at the bus stop', 'When the bus comes enter the bus', 'Find an empty seat', ""Sit down or stand if there isn't an empty seat""]","['Ring the bell when you see your destination', 'Wait.']",Ring the bell when you see your destination,0
8,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Decide which bus', 'Stand at the bus stop', 'When the bus comes enter the bus', 'Find an empty seat', ""Sit down or stand if there isn't an empty seat"", 'Ring the bell when you see your destination']","['Exit bus.', 'Enter bus']",Exit bus.,0
0,0,[],"['Figure out the place you want to reach', 'Walk up the steps of the bus']",Figure out the place you want to reach,0
1,20.0,['Figure out the place you want to reach'],"['Bus stops at your destination.', 'Go to the bus stop']",Go to the bus stop,1
2,25.0,"['Figure out the place you want to reach', 'Go to the bus stop']","['Take a seat in the bus', 'wait for bus to arrive']",wait for bus to arrive,1
3,35.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'wait for bus to arrive']","['Exit the bus at your desired location.', 'The bus arrives at the departure station']",The bus arrives at the departure station,1
4,45.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'wait for bus to arrive', 'The bus arrives at the departure station']","['Your destination place came', 'Step onto arriving bus']",Step onto arriving bus,1
5,60.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'wait for bus to arrive', 'The bus arrives at the departure station', 'Step onto arriving bus']","['Ride bus to destination', 'Wait for the Bus']",Ride bus to destination,0
6,70.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'wait for bus to arrive', 'The bus arrives at the departure station', 'Step onto arriving bus', 'Ride bus to destination']","['Bus reaches at departure station', 'Pull the cord when you want the bus to stop']",Pull the cord when you want the bus to stop,1
7,85.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'wait for bus to arrive', 'The bus arrives at the departure station', 'Step onto arriving bus', 'Ride bus to destination', 'Pull the cord when you want the bus to stop']","['Bus stops at destination', 'Buy bus pass on buss']",Bus stops at destination,0
8,90.0,"['Figure out the place you want to reach', 'Go to the bus stop', 'wait for bus to arrive', 'The bus arrives at the departure station', 'Step onto arriving bus', 'Ride bus to destination', 'Pull the cord when you want the bus to stop', 'Bus stops at destination']","['Wait a bus stop', 'Exit bus at your destination.']",Exit bus at your destination.,1
0,0,[],"['Find out how much the bus ride costs, either online or by calling bus company', 'climb down stairs and exit bus']","Find out how much the bus ride costs, either online or by calling bus company",0
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Get a bus schedule', 'Drop change into money machine.']",Get a bus schedule,0
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule']","['Find out what bus to take.', 'sit patiently until the bus reaches your destination bus stop']",Find out what bus to take.,0
3,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.']","['Go to the bus station', 'Sit down if possible']",Go to the bus station,0
4,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Go to the bus station']","['Wait for bus', 'Exit the bus at your desired location.']",Wait for bus,0
5,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Go to the bus station', 'Wait for bus']","['Walk off the bus', 'When you see your bus approaching, signal to the driver to stop.']","When you see your bus approaching, signal to the driver to stop.",1
6,35.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Go to the bus station', 'Wait for bus', 'When you see your bus approaching, signal to the driver to stop.']","['get off at stop.', 'The bus arrives at the departure station']",The bus arrives at the departure station,1
7,40.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Go to the bus station', 'Wait for bus', 'When you see your bus approaching, signal to the driver to stop.', 'The bus arrives at the departure station']","['Driver opens door', 'Debark from bus.']",Driver opens door,0
8,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Go to the bus station', 'Wait for bus', 'When you see your bus approaching, signal to the driver to stop.', 'The bus arrives at the departure station', 'Driver opens door']","['Decide what time you need to arrive at bus stop.', 'Walk up the steps of the bus']",Walk up the steps of the bus,1
9,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Go to the bus station', 'Wait for bus', 'When you see your bus approaching, signal to the driver to stop.', 'The bus arrives at the departure station', 'Driver opens door', 'Walk up the steps of the bus']","['Check bus schedule', 'Sit down.']",Sit down.,1
10,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Find out what bus to take.', 'Go to the bus station', 'Wait for bus', 'When you see your bus approaching, signal to the driver to stop.', 'The bus arrives at the departure station', 'Driver opens door', 'Walk up the steps of the bus', 'Sit down.']","['Get off bus', 'When you see your bus approaching, signal to the driver to stop.']",Get off bus,0
0,0,[],"['Exit bus at your destination.', 'choose the route you want to take']",choose the route you want to take,1
1,20.0,['choose the route you want to take'],"['watch and listen for stop announcement', 'Go to a bus stop']",Go to a bus stop,1
2,45.0,"['choose the route you want to take', 'Go to a bus stop']","['Get off bus', 'Enter bus']",Enter bus,1
3,50.0,"['choose the route you want to take', 'Go to a bus stop', 'Enter bus']","['Put exact change in money receiver', 'choose the route you want to take']",Put exact change in money receiver,0
4,65.0,"['choose the route you want to take', 'Go to a bus stop', 'Enter bus', 'Put exact change in money receiver']","['Watch until you see your stop to get off', 'Wait for bus']",Watch until you see your stop to get off,0
5,90.0,"['choose the route you want to take', 'Go to a bus stop', 'Enter bus', 'Put exact change in money receiver', 'Watch until you see your stop to get off']","[' To pay the fare, you can either buy a bus pass or pay each time you ride the bus.', 'Depart when you arrive at your destination']",Depart when you arrive at your destination,1
0,0,[],"['Exit bus at destination', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Check bus schedule', 'Buy ticket for your destination']",Check bus schedule,0
2,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule']","['Wait for bus to arrive', 'Exit bus.']",Wait for bus to arrive,0
3,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Wait for bus to arrive']","['When the bus approaches your destination, press the button to signal a stop.', 'When you see your bus approaching, signal to the driver to stop.']","When you see your bus approaching, signal to the driver to stop.",1
4,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Wait for bus to arrive', 'When you see your bus approaching, signal to the driver to stop.']","['Board bus.', 'stand up and depart the bus']",Board bus.,0
5,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Wait for bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Board bus.']","['Decide what time you need to arrive at bus stop.', 'Pay for your fare']",Pay for your fare,1
6,60.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Wait for bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Board bus.', 'Pay for your fare']","['wait at bus stop', 'wait till my stop is approaching']",wait till my stop is approaching,1
7,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Check bus schedule', 'Wait for bus to arrive', 'When you see your bus approaching, signal to the driver to stop.', 'Board bus.', 'Pay for your fare', 'wait till my stop is approaching']","['Scan bus pass', 'Debark from bus.']",Debark from bus.,1
0,0,[],"['pay bus fare', 'choose the route you want to take']",choose the route you want to take,1
1,20.0,['choose the route you want to take'],"['Walk to the bus stop', 'Find a seat.']",Walk to the bus stop,0
2,50.0,"['choose the route you want to take', 'Walk to the bus stop']","['pay bus fare', 'Check bus schedule']",pay bus fare,0
3,60.0,"['choose the route you want to take', 'Walk to the bus stop', 'pay bus fare']","['wait for my stop', 'Go to the bus station']",wait for my stop,0
4,90.0,"['choose the route you want to take', 'Walk to the bus stop', 'pay bus fare', 'wait for my stop']","['Go to bus station', 'Get off the Bus']",Get off the Bus,1
0,0,[],"['Board the bus when it arrives', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Find empty seat', 'Have the knowledge about the bus schedule.']",Have the knowledge about the bus schedule.,1
2,15.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Have the knowledge about the bus schedule.']","['Decide which bus', 'Exit at your destination when the bus stops']",Decide which bus,0
3,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Have the knowledge about the bus schedule.', 'Decide which bus']","['Wait for bus', 'Ring the bell when you see your destination']",Wait for bus,0
4,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Have the knowledge about the bus schedule.', 'Decide which bus', 'Wait for bus']","['Exit bus at destination', 'When the bus comes enter the bus']",When the bus comes enter the bus,1
5,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Have the knowledge about the bus schedule.', 'Decide which bus', 'Wait for bus', 'When the bus comes enter the bus']","['Take a seat in the bus', ""Arrive at bus stop prior to bus's arrival.""]",Take a seat in the bus,0
6,60.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Have the knowledge about the bus schedule.', 'Decide which bus', 'Wait for bus', 'When the bus comes enter the bus', 'Take a seat in the bus']","['wait for bus arrival', 'Wait for your stop']",Wait for your stop,1
7,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Have the knowledge about the bus schedule.', 'Decide which bus', 'Wait for bus', 'When the bus comes enter the bus', 'Take a seat in the bus', 'Wait for your stop']","['get off', 'Purchase the ticket']",get off,0
0,0,[],"['Wait for your stop', 'Figure out the place you want to reach']",Figure out the place you want to reach,1
1,20.0,['Figure out the place you want to reach'],"['Sit down', 'Go to bus stop.']",Go to bus stop.,1
2,25.0,"['Figure out the place you want to reach', 'Go to bus stop.']","['Say thank you to the driver', 'Wait for bus']",Wait for bus,1
3,45.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus']","['Have the knowledge about the bus schedule.', 'Board bus when it arrives ']",Board bus when it arrives ,1
4,55.00000000000001,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Board bus when it arrives ']","['Walk to bus stop', 'Walk down center of bus to find a seat']",Walk down center of bus to find a seat,1
5,55.00000000000001,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Board bus when it arrives ', 'Walk down center of bus to find a seat']","['Wait at bus stop', 'Sit in seat']",Sit in seat,1
6,70.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Board bus when it arrives ', 'Walk down center of bus to find a seat', 'Sit in seat']","['Bus reaches at departure station', 'About one block away from your stop, pull the \\']","About one block away from your stop, pull the \",1
7,80.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Board bus when it arrives ', 'Walk down center of bus to find a seat', 'Sit in seat', 'About one block away from your stop, pull the \\']","['Walk up the steps of the bus', 'thank the driver, possibly tip']","thank the driver, possibly tip",1
8,90.0,"['Figure out the place you want to reach', 'Go to bus stop.', 'Wait for bus', 'Board bus when it arrives ', 'Walk down center of bus to find a seat', 'Sit in seat', 'About one block away from your stop, pull the \\', 'thank the driver, possibly tip']","['Get off bus at destination.', 'Wait for bus']",Get off bus at destination.,0
0,0,[],"['Take a seat in the bus', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['check the schedule', 'Watch for your stop']",check the schedule,0
2,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule']","['Watch stops out window.', 'find the bus stop']",find the bus stop,1
3,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'find the bus stop']","['Board bus.', 'Stand up.']",Board bus.,0
4,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'find the bus stop', 'Board bus.']","['Find a seat', 'Go to a bus stop']",Find a seat,0
5,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'check the schedule', 'find the bus stop', 'Board bus.', 'Find a seat']","['Stand at the bus stop', 'Sit down']",Sit down,1
0,0,[],"['Walk up the steps of the bus', 'Figure out the place you want to reach']",Figure out the place you want to reach,1
1,20.0,['Figure out the place you want to reach'],"['When your stop approaches, pull cord.', 'go to bus stop']",go to bus stop,1
2,50.0,"['Figure out the place you want to reach', 'go to bus stop']","['Walk off the bus', 'Pay the bus driver']",Pay the bus driver,1
3,55.00000000000001,"['Figure out the place you want to reach', 'go to bus stop', 'Pay the bus driver']","['sit down', 'walk to bus stop']",sit down,0
4,70.0,"['Figure out the place you want to reach', 'go to bus stop', 'Pay the bus driver', 'sit down']","['Ring bell when bus approaches stop at destination.', 'Decide what time you need to arrive at bus stop.']",Ring bell when bus approaches stop at destination.,0
5,85.0,"['Figure out the place you want to reach', 'go to bus stop', 'Pay the bus driver', 'sit down', 'Ring bell when bus approaches stop at destination.']","['go to the nearest bus stop', 'bus has arrived on destination']",bus has arrived on destination,1
6,90.0,"['Figure out the place you want to reach', 'go to bus stop', 'Pay the bus driver', 'sit down', 'Ring bell when bus approaches stop at destination.', 'bus has arrived on destination']","['Get down once the destination is reached', 'Wait for the bus to arrive']",Get down once the destination is reached,0
0,0,[],"['Bus arrives at the source location', 'choose the route you want to take']",choose the route you want to take,1
1,20.0,['choose the route you want to take'],"['Exit the bus at your desired location.', 'Go to the bus stop']",Go to the bus stop,1
2,30.0,"['choose the route you want to take', 'Go to the bus stop']","['When you see your bus approaching, signal to the driver to stop.', 'alert the driver your stop is coming']","When you see your bus approaching, signal to the driver to stop.",0
3,35.0,"['choose the route you want to take', 'Go to the bus stop', 'When you see your bus approaching, signal to the driver to stop.']","['Exit at your destination when the bus stops', 'Bus arrives at the source location']",Bus arrives at the source location,1
4,40.0,"['choose the route you want to take', 'Go to the bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source location']","['Depart when you arrive at your destination', 'Driver opens door']",Driver opens door,1
5,45.0,"['choose the route you want to take', 'Go to the bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source location', 'Driver opens door']","['When the driver opens the door, board the bus.', 'exit bus']","When the driver opens the door, board the bus.",0
6,60.0,"['choose the route you want to take', 'Go to the bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source location', 'Driver opens door', 'When the driver opens the door, board the bus.']","['check the schedule', 'wait for my stop']",wait for my stop,1
7,75.0,"['choose the route you want to take', 'Go to the bus stop', 'When you see your bus approaching, signal to the driver to stop.', 'Bus arrives at the source location', 'Driver opens door', 'When the driver opens the door, board the bus.', 'wait for my stop']","['Wait.', 'go to bus door']",go to bus door,1
0,0,[],"['Find out how much the bus ride costs, either online or by calling bus company', 'Board bus.']","Find out how much the bus ride costs, either online or by calling bus company",0
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Get a bus schedule', 'When your stop approaches, pull cord.']",Get a bus schedule,0
2,25.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule']","['Keep looking for your bus', 'Pull the cord when you want the bus to stop']",Keep looking for your bus,0
3,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Keep looking for your bus']","['Board bus when it arrives.', 'go to bus door']",Board bus when it arrives.,0
4,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Keep looking for your bus', 'Board bus when it arrives.']","['Pay the bus driver', 'Exit bus at destination']",Pay the bus driver,0
5,60.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Keep looking for your bus', 'Board bus when it arrives.', 'Pay the bus driver']","['Decide what time you need to arrive at bus stop.', 'Wait for destination']",Wait for destination,1
6,85.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Keep looking for your bus', 'Board bus when it arrives.', 'Pay the bus driver', 'Wait for destination']","['Bus stops at your destination.', 'pay the driver']",Bus stops at your destination.,0
7,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a bus schedule', 'Keep looking for your bus', 'Board bus when it arrives.', 'Pay the bus driver', 'Wait for destination', 'Bus stops at your destination.']","['Get off bus', 'Step on bus']",Get off bus,0
0,0,[],"['Pay bus fare.', 'Find out how much the bus ride costs, either online or by calling bus company']","Find out how much the bus ride costs, either online or by calling bus company",1
1,10.0,"['Find out how much the bus ride costs, either online or by calling bus company']","['Find a seat', 'Get a local bus map or bus schedule.']",Get a local bus map or bus schedule.,1
2,10.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.']","['Check the bus schedule to make sure that the bus route stops by destination.', 'Get onto the bus when it reaches the stop.']",Check the bus schedule to make sure that the bus route stops by destination.,0
3,10.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.']","['climb bus steps', 'Check the bus schedule to find the times that the bus stops by your location.']",Check the bus schedule to find the times that the bus stops by your location.,1
4,20.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.']","['When the bus approaches your destination, press the button to signal a stop.', 'Get to bus stop early and wait for bus.']",Get to bus stop early and wait for bus.,1
5,30.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'Get to bus stop early and wait for bus.']","['When you see your bus approaching, signal to the driver to stop.', 'Exit the bus at your desired location.']","When you see your bus approaching, signal to the driver to stop.",0
6,45.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'Get to bus stop early and wait for bus.', 'When you see your bus approaching, signal to the driver to stop.']","['Get into the bus', 'Bus stops at destination']",Get into the bus,0
7,50.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'Get to bus stop early and wait for bus.', 'When you see your bus approaching, signal to the driver to stop.', 'Get into the bus']","['Exit bus.', 'Pay the fare']",Pay the fare,1
8,55.00000000000001,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'Get to bus stop early and wait for bus.', 'When you see your bus approaching, signal to the driver to stop.', 'Get into the bus', 'Pay the fare']","['choose a seat', 'Go to the bus stop/Bus stand']",choose a seat,0
9,70.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'Get to bus stop early and wait for bus.', 'When you see your bus approaching, signal to the driver to stop.', 'Get into the bus', 'Pay the fare', 'choose a seat']","[""Arrive at bus stop prior to bus's arrival."", 'alert the driver your stop is coming']",alert the driver your stop is coming,1
10,90.0,"['Find out how much the bus ride costs, either online or by calling bus company', 'Get a local bus map or bus schedule.', 'Check the bus schedule to make sure that the bus route stops by destination.', 'Check the bus schedule to find the times that the bus stops by your location.', 'Get to bus stop early and wait for bus.', 'When you see your bus approaching, signal to the driver to stop.', 'Get into the bus', 'Pay the fare', 'choose a seat', 'alert the driver your stop is coming']","['Getting off the bus', 'Get on bus']",Getting off the bus,0
0,0,[],"['choose the route you want to take', 'Get on bus']",choose the route you want to take,0
1,20.0,['choose the route you want to take'],"['signal by bell for stop', 'Head to the bus stop']",Head to the bus stop,1
